KEY,trip_id,trip_revenue,trip_cost,trip_distance,trip_orgn_zip,trip_dst_zip,MARGIN_RANK,must_take_flag,deadhead_cost,tour_id,tour_position,prior_two_trips,next_two_trips,prior_zip,next_zip,accepted
ABAWARD_30120_29202,AB0001,650,526,259,30120,29202,1,False,,,,,,,,0
ABAWARD_30120_29202,AB0002,650,526,259,30120,29202,2,False,,,,,,,,0
ABAWARD_30120_29202,AB0003,650,526,259,30120,29202,3,False,,,,,,,,0
ABAWARD_30120_29202,AB0004,650,526,259,30120,29202,4,False,,,,,,,,0
ABAWARD_30120_29202,AB0005,650,526,259,30120,29202,5,False,,,,,,,,0
ABAWARD_30120_72201,AB0006,793,1057,520,30120,72201,1,False,149.9040069580078,0.0,1679.0,['B1101722' 'B1100409'],['B1100358' 'B1104614'],30253,39074,1
ABAWARD_30120_72201,AB0007,793,1057,520,30120,72201,2,False,191.54400634765625,0.0,1211.0,['B1100371' 'B1101002'],['B1099537' 'AB0018'],35954,35601,1
ABAWARD_30120_72201,AB0008,793,1057,520,30120,72201,3,False,0.0,0.0,273.0,['B1098297' 'B1103269'],['B1099951' 'B1101518'],30121,39074,1
ABAWARD_30120_72201,AB0009,793,1057,520,30120,72201,4,False,149.9040069580078,0.0,2574.0,['B1106204' 'B1099538'],['B1106465' 'B1105890'],30253,75638,1
ABAWARD_30120_72201,AB0010,793,1057,520,30120,72201,5,False,149.9040069580078,0.0,2549.0,['B1106754' 'B1106699'],['B1107792' 'B1103739'],30253,75638,1
ABAWARD_30120_62025,AB0011,868,1107,523,30120,62025,1,False,478.8599853515625,0.0,2121.0,['B1107090' 'B1104263'],['B1102560' 'B1105086'],30458,37130,1
ABAWARD_30120_62025,AB0012,868,1107,523,30120,62025,2,False,149.9040069580078,0.0,23.0,['B1102971' 'B1106725'],['B1102421' 'B1105262'],30253,61820,1
ABAWARD_30120_62025,AB0013,868,1107,523,30120,62025,3,False,478.8599853515625,0.0,722.0,['AB0239' 'B1102596'],['B1104089' 'B1106602'],30458,37148,1
ABAWARD_30120_62025,AB0014,868,1107,523,30120,62025,4,False,651.666015625,0.0,1184.0,['AB0196' 'B1100570'],['B1102333' 'B1103886'],28681,37148,1
ABAWARD_30120_43207,AB0015,871,1126,532,30120,43207,1,False,131.16600036621094,0.0,68.0,['B1105239' 'B1102299'],['B1103340' 'B1104979'],30034,43110,1
ABAWARD_30120_43207,AB0016,871,1126,532,30120,43207,2,False,149.9040069580078,0.0,1788.0,['AB0237' 'B1102325'],['B1101119' 'B1104966'],30253,43160,1
ABAWARD_30120_43207,AB0017,871,1126,532,30120,43207,3,False,149.9040069580078,0.0,124.0,['B1104794' 'B1104080'],['B1096875' 'B1106384'],30253,43207,1
ABAWARD_30120_43207,AB0018,871,1126,532,30120,43207,4,False,149.9040069580078,0.0,1213.0,['AB0007' 'B1099537'],['B1108220' 'B1106270'],30253,43207,1
ABAWARD_77052_71901,AB0019,872,815,401,77052,71901,1,False,,,,,,,,0
ABAWARD_77052_71901,AB0020,872,815,401,77052,71901,2,False,,,,,,,,0
ABAWARD_77052_71901,AB0021,872,815,401,77052,71901,3,False,,,,,,,,0
ABAWARD_77052_71901,AB0022,872,815,401,77052,71901,4,False,,,,,,,,0
ABAWARD_77052_72201,AB0023,862,882,434,77052,72201,1,False,0.0,0.0,460.0,['AB0241' 'B1099884'],['B1103185' 'B1097904'],77052,39074,1
ABAWARD_77052_72201,AB0024,862,882,434,77052,72201,2,False,89.5260009765625,0.0,2360.0,['B1106799' 'B1100663'],['B1107576' 'B1102117'],77357,39090,1
ABAWARD_77052_72201,AB0025,862,882,434,77052,72201,3,False,0.0,0.0,2585.0,['B1093658' 'B1105113'],['B1107136' 'B1102507'],77029,72201,1
ABAWARD_77052_72201,AB0026,862,882,434,77052,72201,4,False,0.0,0.0,1304.0,['B1098633' 'B1106033'],['B1106466' 'B1103935'],77029,75638,1
ABAWARD_30120_80010,AB0027,2686,2758,1353,30120,80010,1,False,601.697998046875,0.0,612.0,['B1104374' 'B1101841'],['B1102438' 'B1107568'],42101,80631,1
ABAWARD_30120_80010,AB0028,2686,2758,1353,30120,80010,2,False,601.697998046875,0.0,971.0,['B1103563' 'B1105668'],['B1106802' 'B1106769'],42101,80631,1
ABAWARD_30120_80010,AB0029,2686,2758,1353,30120,80010,3,False,393.49798583984375,0.0,1237.0,['B1105400' 'B1101740'],['B1103670' 'B1104759'],35601,80550,1
ABAWARD_77052_39501,AB0030,944,819,403,77052,39501,1,False,0.0,0.0,1248.0,['B1101347' 'B1106331'],['B1097909' 'B1105093'],77040,39501,1
ABAWARD_77052_39501,AB0031,944,819,403,77052,39501,2,False,0.0,0.0,1314.0,['B1096873' 'B1106040'],['B1102965' 'B1101991'],77029,39501,1
ABAWARD_77052_39501,AB0032,944,819,403,77052,39501,3,False,0.0,0.0,230.0,['B1100633' 'B1102835'],['B1097910' 'B1106582'],77049,39501,1
ABAWARD_77052_39666,AB0033,818,750,369,77052,39666,1,False,,,,,,,,0
ABAWARD_77052_39666,AB0034,818,750,369,77052,39666,2,False,,,,,,,,0
ABAWARD_77052_39666,AB0035,818,750,369,77052,39666,3,False,,,,,,,,0
