KEY,AggLoadID,AggTotalRev,AggLdCost,AggLdMiles,AggOrgZip,AggDstZip,MARGIN_RANK,MustTakeFlag
A0466891,A0466891,900,959,437,72206,77015,1,
A0469509,A0469509,1000,1803,879,30720,77041,1,
A0469416,A0469416,1000,1362,643,74361,46013,1,
A0466527,A0466527,600,943,434,42420,60047,1,
A0468020,A0468020,500,677,282,02916,19148,1,
A0470403,A0470403,700,1059,414,44256,60115,1,
A0469473,A0469473,1370,1235,555,64150,40219,1,
A0468323,A0468323,1370,1235,555,64150,40219,2,
A0467501,A0467501,1370,1235,555,64150,40219,3,
A0466335,A0466335,1370,1235,555,64150,40219,4,
A0469008,A0469008,1450,1235,539,64150,76262,1,
A0468225,A0468225,1450,1235,539,64150,76262,2,
A0470004,A0470004,1450,1235,539,64150,76262,3,
A0469137,A0469137,1066,1155,508,64150,60644,1,
A0466977,A0466977,1066,1155,508,64150,60644,2,
A0469009,A0469009,1226,1039,462,64161,60431,1,
A0467195,A0467195,1226,1039,462,64161,60431,2,
A0467202,A0467202,982,839,342,14606,43420,1,
A0469663,A0469663,982,839,342,14606,43420,2,
A0468847,A0468847,982,839,342,14606,43420,3,
A0468845,A0468845,982,839,342,14606,43420,4,
A0466801,A0466801,982,839,342,14606,43420,5,
A0466802,A0466802,982,839,342,14606,43420,6,
A0467378,A0467378,895,993,435,55340,60446,1,
A0466431,A0466431,895,993,435,55340,60446,2,
A0466074,A0466074,820,761,335,63084,60510,1,
A0469208,A0469208,880,756,313,14103,43420,1,
A0469984,A0469984,1610,1360,534,14048,60506,1,
A0465914,A0465914,1600,1365,605,66031,37086,1,
A0469774,A0469774,1600,1365,605,66031,37086,2,
A0468769,A0468769,1600,1365,605,66031,37086,3,
A0465979,A0465979,1600,1365,605,66031,37086,4,
A0470164,A0470164,1600,1365,605,66031,37086,5,
A0466576,A0466576,1600,1365,605,66031,37086,6,
A0467690,A0467690,1600,1365,605,66031,37086,7,
A0466574,A0466574,2300,1882,823,66031,44149,1,
A0469387,A0469387,2300,1882,823,66031,44149,2,
A0468440,A0468440,2300,1882,823,66031,44149,3,
A0467332,A0467332,1500,1399,612,66031,45239,1,
A0469142,A0469142,1708,1339,572,61032,68801,1,
A0467407,A0467407,1708,1339,572,61032,68801,2,
A0465490,A0465490,6241,4942,2163,61032,92557,1,
A0469197,A0469197,2911,2277,975,61032,76177,1,
A0468178,A0468178,2008,1555,666,61032,57401,1,
A0468161,A0468161,1605,1264,519,61032,57301,1,
A0468181,A0468181,2070,1571,670,61032,57501,1,
A0469692,A0469692,1243,1079,451,50317,47960,1,
A0467218,A0467218,1243,1079,451,50317,47960,2,
A0467272,A0467272,1359,1106,458,50317,54301,1,
A0470257,A0470257,550,480,204,67219,64116,1,
A0470150,A0470150,550,480,204,67219,64116,2,
A0468381,A0468381,550,485,208,67219,64161,1,
A0469943,A0469943,550,485,208,67219,64161,2,
A0468774,A0468774,550,470,202,67219,66226,1,
A0469804,A0469804,950,753,316,67219,68023,1,
A0469484,A0469484,750,671,290,67219,66434,1,
A0469817,A0469817,1300,991,425,67219,62305,1,
A0468367,A0468367,550,490,208,67219,64147,1,
A0467637,A0467637,550,487,190,67219,66214,1,
A0470597,A0470597,700,638,257,76051,77423,1,
A0467385,A0467385,1000,1071,479,76051,66609,1,
A0470766,A0470766,550,600,260,75062,77029,1,
A0469187,A0469187,750,597,256,46738,43725,1,
A0469619,A0469619,1450,1672,770,64098,77040,1,
A0469507,A0469507,550,606,260,75238,77066,1,
A0467121,A0467121,1600,1268,538,64870,46143,1,
A0467263,A0467263,550,598,256,76063,77064,1,
A0467776,A0467776,1200,1181,531,74116,77545,1,
A0467291,A0467291,495,540,239,75006,77090,1,
A0468077,A0468077,483,362,147,64504,68507,1,
A0468075,A0468075,483,362,147,64504,68507,2,
A0467865,A0467865,483,362,147,64504,68507,3,
A0467866,A0467866,483,362,147,64504,68507,4,
A0468076,A0468076,483,362,147,64504,68507,5,
A0467867,A0467867,483,362,147,64504,68507,6,
A0468078,A0468078,483,362,147,64504,68507,7,
A0467868,A0467868,483,362,147,64504,68507,8,
A0467870,A0467870,483,362,147,64504,68507,9,
A0470032,A0470032,602,540,236,38506,41094,1,
A0468915,A0468915,602,540,236,38506,41094,2,
A0469640,A0469640,602,540,236,38506,41094,3,
A0469131,A0469131,602,540,236,38506,41094,4,
A0468914,A0468914,602,540,236,38506,41094,5,
A0468039,A0468039,602,540,236,38506,41094,6,
A0468319,A0468319,602,540,236,38506,41094,7,
A0468327,A0468327,602,540,236,38506,41094,8,
A0465962,A0465962,723,450,182,22603,19530,1,
A0468678,A0468678,723,450,182,22603,19530,2,
A0467706,A0467706,723,450,182,22603,19530,3,
A0466791,A0466791,723,450,182,22603,19530,4,
A0469735,A0469735,723,450,182,22603,19530,5,
A0466875,A0466875,723,450,182,22603,19530,6,
A0467705,A0467705,723,450,182,22603,19530,7,
A0468639,A0468639,769,648,264,60431,63140,1,
A0470381,A0470381,600,328,113,61101,53012,1,
A0469362,A0469362,600,328,113,61101,53012,2,
A0469262,A0469262,600,328,113,61101,53012,3,
A0466490,A0466490,600,328,113,61101,53012,4,
A0469365,A0469365,600,328,113,61101,53012,5,
A0467457,A0467457,600,328,113,61101,53012,6,
A0466489,A0466489,600,328,113,61101,53012,7,
A0467458,A0467458,600,328,113,61101,53012,8,
A0466715,A0466715,1500,1233,458,44241,53511,1,
A0470231,A0470231,1500,1233,458,44241,53511,2,
A0469576,A0469576,1500,1233,458,44241,53511,3,
A0467740,A0467740,1500,1233,458,44241,53511,4,
A0470233,A0470233,1500,1233,458,44241,53511,5,
A0467742,A0467742,1500,1233,458,44241,53511,6,
A0468846,A0468846,1500,1233,458,44241,53511,7,
A0468699,A0468699,1900,1944,801,18509,53511,1,
A0469666,A0469666,1150,1976,932,27834,63045,1,
A0468673,A0468673,1400,1804,729,27834,01801,1,
A0466967,A0466967,675,1356,666,82007,64012,1,
A0469340,A0469340,800,824,356,72904,64503,1,
A0467841,A0467841,750,742,336,31206,28358,1,
A0467823,A0467823,3043,3475,1606,93635,76028,1,
A0468860,A0468860,1800,1790,815,44146,72143,1,
A0467676,A0467676,600,576,250,64101,63103,1,
A0466613,A0466613,2538,2456,1098,53546,77073,1,
A0467636,A0467636,2538,2456,1098,53546,77073,2,
A0467065,A0467065,2538,2456,1098,53546,77073,3,
A0465082,A0465082,2538,2456,1098,53546,77073,4,
A0464424,A0464424,2538,2456,1098,53546,77073,5,
A0465390,A0465390,2538,2456,1098,53546,77073,6,
A0468163,A0468163,2585,2497,1116,53546,77041,1,
A0466769,A0466769,5900,4256,1819,61109,51503,1,
A0466772,A0466772,5900,4256,1819,61109,51503,2,
A0466771,A0466771,5900,4256,1819,61109,51503,3,
A0466768,A0466768,6356,3217,1230,61109,63825,1,
A0466776,A0466776,2281,1542,645,51503,38106,1,
A0466775,A0466775,2281,1542,645,51503,38106,2,
A0466773,A0466773,2281,1542,645,51503,38106,3,
A0468352,A0468352,984,976,402,61111,41018,1,
A0468351,A0468351,984,976,402,61111,41018,2,
A0468348,A0468348,984,976,402,61111,41018,3,
A0468349,A0468349,984,976,402,61111,41018,4,
A0469792,A0469792,985,837,362,60638,43123,1,
A0466470,A0466470,985,837,362,60638,43123,2,
A0469620,A0469620,500,693,304,46563,53040,1,
A0469922,A0469922,1000,1333,634,72601,45202,1,
A0470203,A0470203,900,968,445,62839,44691,1,
A0468189,A0468189,1200,1454,673,21040,46151,1,
A0468144,A0468144,850,1311,549,08067,45066,1,
A0469126,A0469126,1000,1407,657,21811,45377,1,
A0466522,A0466522,1392,1681,763,64029,77073,1,
A0470217,A0470217,750,613,260,18031,22801,1,
A0466093,A0466093,3006,4543,2181,98632,60106,1,
A0467666,A0467666,633,693,241,43605,60629,1,
A0467337,A0467337,657,651,281,44062,46962,1,
A0469455,A0469455,1200,1515,692,64850,54729,1,
A0467927,A0467927,800,1112,466,01887,21740,1,
A0470536,A0470536,900,857,387,72160,75057,1,
A0469688,A0469688,750,677,289,23836,28217,1,
A0469936,A0469936,1000,1000,428,41016,27284,1,
A0469832,A0469832,1400,1866,849,29626,53097,1,
A0470192,A0470192,1250,1463,685,29626,63301,1,
A0470195,A0470195,1400,1889,889,29626,53527,1,
A0467702,A0467702,1600,1934,878,75232,60450,1,
A0469059,A0469059,2000,1287,521,45044,30294,1,
A0467647,A0467647,800,1147,533,66618,60481,1,
A0468691,A0468691,750,1134,530,23075,45069,1,
A0469863,A0469863,1300,1885,883,78226,63601,1,
A0469329,A0469329,900,857,381,43062,60647,1,
A0467646,A0467646,600,756,327,46140,42071,1,
A0468040,A0468040,550,226,71,61071,52802,1,
A0467983,A0467983,1450,919,319,61071,49036,1,
A0469801,A0469801,1550,1179,506,61071,38344,1,
A0469238,A0469238,1400,1105,443,61071,40065,1,
A0468057,A0468057,950,533,210,61350,46750,1,
A0470594,A0470594,900,1234,580,64161,53916,1,
A0470088,A0470088,1050,1364,613,21237,47265,1,
A0467364,A0467364,1350,1297,580,74370,77029,1,
A0467532,A0467532,1399,1995,899,22980,54956,1,
A0468378,A0468378,921,962,437,47725,66227,1,
A0470579,A0470579,1600,1665,755,63070,77029,1,
A0470577,A0470577,1600,1665,755,63070,77029,2,
A0469731,A0469731,1000,1134,494,74066,77029,1,
A0469702,A0469702,500,525,230,75702,77571,1,
A0469639,A0469639,1450,1567,713,66083,77041,1,
A0468977,A0468977,2406,1082,396,61109,63755,1,
A0467459,A0467459,1220,434,134,61109,61615,1,
A0467139,A0467139,1830,821,293,61109,50263,1,
A0466806,A0466806,1020,445,151,61109,54963,1,
A0467426,A0467426,625,372,103,46320,61109,1,
A0467029,A0467029,625,372,103,46320,61109,2,
A0466798,A0466798,625,372,103,46320,61109,3,
A0467026,A0467026,625,372,103,46320,61109,4,
A0468251,A0468251,3150,2278,971,61111,30168,1,
A0469277,A0469277,3150,2278,971,61111,30168,2,
A0466297,A0466297,3325,2340,966,61111,28217,1,
A0468008,A0468008,3325,2340,966,61111,28217,2,
A0465746,A0465746,2350,1784,770,61115,35215,1,
A0463982,A0463982,2350,1784,770,61115,35215,2,
A0462565,A0462565,2350,1784,770,61115,35215,3,
A0463967,A0463967,2350,1784,770,61115,35215,4,
A0469360,A0469360,1130,863,350,60188,45030,1,
A0468211,A0468211,1130,863,350,60188,45030,2,
A0467167,A0467167,1130,863,350,60188,45030,3,
A0466213,A0466213,1130,863,350,60188,45030,4,
A0466429,A0466429,1505,1107,467,61109,64068,1,
A0468405,A0468405,1505,1107,467,61109,64068,2,
A0469419,A0469419,1505,1107,467,61109,64068,3,
A0467437,A0467437,1505,1107,467,61109,64068,4,
A0469472,A0469472,500,564,244,63042,60450,1,
A0467931,A0467931,600,857,408,37821,43228,1,
A0467986,A0467986,800,1367,667,29445,38301,1,
A0469337,A0469337,900,1630,756,29626,60164,1,
A0468679,A0468679,1150,1227,566,94710,89030,1,
A0468146,A0468146,600,622,283,75069,77034,1,
A0467928,A0467928,1000,1127,523,45895,38343,1,
A0470228,A0470228,1000,974,442,62565,41230,1,
A0470553,A0470553,550,586,243,75241,77041,1,
A0468662,A0468662,600,696,323,75007,77078,1,
A0468171,A0468171,2250,1733,748,60484,69101,1,
A0469379,A0469379,2000,1895,850,65202,77545,1,
A0463769,A0463769,1850,949,343,61109,55108,1,
A0463768,A0463768,1850,949,343,61109,55108,2,
A0463777,A0463777,1500,811,320,55108,61073,1,
A0466051,A0466051,2450,1951,753,61073,17110,1,
A0469206,A0469206,879,935,400,55431,60106,1,
A0466190,A0466190,879,935,400,55431,60106,2,
A0467258,A0467258,879,935,400,55431,60106,3,
A0468241,A0468241,879,935,400,55431,60106,4,
A0466954,A0466954,1550,2045,923,73651,61111,1,
A0466958,A0466958,1550,2045,923,73651,61111,2,
A0466955,A0466955,1550,2045,923,73651,61111,3,
A0466942,A0466942,1550,2090,967,73651,61011,1,
A0468061,A0468061,4349,4518,2073,61104,95354,1,
A0468931,A0468931,4349,4518,2073,61104,95354,2,
A0466039,A0466039,4349,4518,2073,61104,95354,3,
A0468402,A0468402,685,679,301,60499,63045,1,
A0470580,A0470580,1200,372,107,66106,66801,1,
A0470578,A0470578,1200,372,107,66106,66801,2,
A0466694,A0466694,1858,1876,835,62025,27529,1,
A0469955,A0469955,800,725,286,54603,60490,1,
A0468361,A0468361,500,578,246,74116,64012,1,
A0468265,A0468265,725,855,380,63118,53151,1,
A0467443,A0467443,2196,2195,962,53004,23116,1,
A0466343,A0466343,2196,2195,962,53004,23116,2,
A0470071,A0470071,1020,1009,425,53004,40210,1,
A0469924,A0469924,750,1338,648,01420,44647,1,
A0466668,A0466668,525,471,189,76711,77029,1,
A0469317,A0469317,630,720,317,70052,77032,1,
A0466804,A0466804,2400,1879,802,61021,30097,1,
A0468226,A0468226,5200,3893,1672,61021,89118,1,
A0469406,A0469406,2700,2191,939,61021,75013,1,
A0467268,A0467268,1500,1410,608,54165,45690,1,
A0469903,A0469903,1500,1410,608,54165,45690,2,
A0468555,A0468555,1500,1410,608,54165,45690,3,
A0469047,A0469047,2132,1567,665,67062,42071,1,
A0466549,A0466549,2132,1567,665,67062,42071,2,
A0467113,A0467113,850,1019,469,79086,66601,1,
A0470617,A0470617,700,1107,507,43228,53532,1,
A0469523,A0469523,2111,1807,779,67156,53142,1,
A0469522,A0469522,2111,1807,779,67156,53142,2,
A0467796,A0467796,1100,1396,649,65803,43054,1,
A0468866,A0468866,1200,1519,701,28150,63366,1,
A0469927,A0469927,900,1186,564,35222,77630,1,
A0469584,A0469584,1000,1724,838,30121,77032,1,
A0467847,A0467847,1000,1338,625,88101,77073,1,
A0469534,A0469534,1350,1561,718,43316,64012,1,
A0469162,A0469162,750,995,375,43420,53546,1,
A0467736,A0467736,750,741,335,37745,45305,1,
A0467578,A0467578,892,779,300,54630,60446,1,
A0466006,A0466006,892,779,300,54630,60446,2,
A0468087,A0468087,913,748,322,28401,29626,1,
A0468791,A0468791,1000,1368,578,14304,60124,1,
A0469844,A0469844,1100,1139,492,42445,66061,1,
A0467876,A0467876,600,1166,563,31750,40511,1,
A0469372,A0469372,2350,1638,696,61104,37421,1,
A0467413,A0467413,2350,1638,696,61104,37421,2,
A0469512,A0469512,950,1456,694,66044,54660,1,
A0469394,A0469394,700,719,321,29626,27523,1,
A0468667,A0468667,1000,1724,833,30285,76161,1,
A0468668,A0468668,1100,1968,962,30285,73127,1,
A0466907,A0466907,650,633,274,72764,67213,1,
A0469448,A0469448,1050,921,398,43229,17402,1,
A0468990,A0468990,650,696,299,46184,61021,1,
A0469095,A0469095,750,795,358,45069,61362,1,
A0466593,A0466593,500,412,176,45237,46809,1,
A0467837,A0467837,700,985,384,02920,21046,1,
A0466600,A0466600,1000,801,347,47102,44087,1,
A0466628,A0466628,900,1132,530,40258,66214,1,
A0469338,A0469338,750,679,293,63116,64725,1,
A0467894,A0467894,700,1016,477,30013,41048,1,
A0467071,A0467071,3200,2486,1037,61030,29453,1,
A0467402,A0467402,3200,2486,1037,61030,29453,2,
A0470356,A0470356,1400,1176,444,44056,61104,1,
A0467858,A0467858,1400,1176,444,44056,61104,2,
A0470525,A0470525,1800,1813,739,46755,23487,1,
A0469710,A0469710,1250,1511,692,78719,64083,1,
A0469727,A0469727,1000,1771,828,27513,60447,1,
A0466645,A0466645,650,749,345,73401,77039,1,
A0468890,A0468890,600,517,208,42420,38343,1,
A0467728,A0467728,750,1112,520,35490,46241,1,
A0470414,A0470414,650,621,276,47991,61074,1,
A0465798,A0465798,1127,1100,386,45404,61102,1,
A0468247,A0468247,1550,911,340,61104,48867,1,
A0468471,A0468471,600,634,285,75050,77092,1,
A0470198,A0470198,1100,1509,645,07036,41042,1,
A0467054,A0467054,600,624,262,50313,66607,1,
A0468787,A0468787,650,635,272,76164,77488,1,
A0466049,A0466049,754,705,311,16046,46714,1,
A0469101,A0469101,650,846,352,45875,53022,1,
A0465500,A0465500,3650,2639,1121,78746,61104,1,
A0469897,A0469897,450,452,174,62526,60148,1,
A0467099,A0467099,1300,1423,653,38901,78956,1,
A0469316,A0469316,870,1147,512,22827,40258,1,
A0444157,A0444157,3050,2055,843,61080,30269,1,
A0469778,A0469778,675,794,362,75116,64801,1,
A0469854,A0469854,670,789,352,62025,53151,1,
A0469049,A0469049,800,923,429,55431,66101,1,
A0468647,A0468647,800,955,436,76106,66801,1,
A0469747,A0469747,840,998,459,14891,45840,1,
A0466054,A0466054,1550,1198,505,61109,66061,1,
A0469667,A0469667,1700,2493,1185,43229,77571,1,
A0467335,A0467335,650,888,392,72908,63069,1,
A0469517,A0469517,1650,1787,818,37055,77080,1,
A0467350,A0467350,850,1214,581,30349,43040,1,
A0469521,A0469521,800,1296,588,42503,53590,1,
A0465696,A0465696,839,965,418,45858,60007,1,
A0468826,A0468826,775,1058,428,44060,53158,1,
A0466591,A0466591,825,1034,459,42445,61081,1,
A0469954,A0469954,846,664,264,46256,61109,1,
A0467381,A0467381,900,1154,525,23185,43125,1,
A0470441,A0470441,600,623,282,63114,60446,1,
A0468908,A0468908,614,1203,558,06422,44142,1,
A0468250,A0468250,1100,891,367,60018,40601,1,
A0469066,A0469066,550,1195,590,33610,28312,1,
A0468857,A0468857,900,932,407,65058,40299,1,
A0468932,A0468932,750,1011,469,30721,46268,1,
A0470242,A0470242,1500,1113,460,61102,55792,1,
A0467365,A0467365,1500,1308,559,29209,34269,1,
A0468666,A0468666,900,1081,499,75247,66106,1,
A0469318,A0469318,650,701,316,31322,30701,1,
A0469288,A0469288,925,987,453,57369,64640,1,
A0468384,A0468384,500,442,194,52591,61547,1,
A0467626,A0467626,1075,973,426,60440,42071,1,
A0470046,A0470046,800,897,409,62930,53546,1,
A0468656,A0468656,850,1047,485,14845,45601,1,
A0470366,A0470366,1050,854,374,62966,60115,1,
A0469527,A0469527,1900,2792,1325,28365,73075,1,
A0469132,A0469132,1100,633,255,62838,65081,1,
A0468458,A0468458,650,545,227,37207,37813,1,
A0468467,A0468467,3550,2392,1004,77065,80022,1,
A0469000,A0469000,800,651,271,50021,53711,1,
A0469248,A0469248,1775,1395,597,43113,30188,1,
A0470591,A0470591,550,596,252,75019,77354,1,
A0469579,A0469579,700,648,288,63125,52404,1,
A0469665,A0469665,600,661,272,75019,77064,1,
A0470148,A0470148,1100,870,373,61109,62901,1,
A0468825,A0468825,700,881,414,63366,54603,1,
A0467513,A0467513,750,948,446,63801,61102,1,
A0468509,A0468509,600,628,255,46767,53546,1,
A0469055,A0469055,600,444,156,46350,61101,1,
A0467671,A0467671,1700,2506,1189,23603,64504,1,
A0467523,A0467523,1200,1598,735,66713,77032,1,
A0467698,A0467698,675,596,253,75765,77407,1,
A0468301,A0468301,700,513,210,46143,60436,1,
A0467198,A0467198,1050,1700,820,67042,60538,1,
