KEY,trip_id,trip_revenue,trip_cost,trip_distance,trip_orgn_zip,trip_dst_zip,MARGIN_RANK,must_take_flag,deadhead_cost,tour_id,tour_position,prior_two_trips,next_two_trips,prior_zip,next_zip,accepted
FIRST SOLAR_LOG/43465/42265,1919434,1590,955,458,43465,42265,1,False,70.34600067138672,0.0,126.0,[1926416 1922238],[1932085 1920843],43607,42303,1
FIRST SOLAR_LOG/43465/42265,1923355,1590,955,458,43465,42265,2,False,0.0,0.0,527.0,[1919420 1927201],[1929276 1929918],43452,37211,1
FIRST SOLAR_LOG/43465/42265,1919412,1590,955,458,43465,42265,3,False,0.0,0.0,2207.0,[1926382 1923698],[1922321 1930677],43402,42240,1
FIRST SOLAR_LOG/43465/42265,1923328,1590,955,458,43465,42265,4,False,0.0,0.0,888.0,[1930566 1923601],[1925148 1926329],43420,37066,1
FIRST SOLAR_LOG/43465/42265,1926435,1590,955,458,43465,42265,5,False,0.0,0.0,1880.0,[1930577 1926738],[1928634 1932908],43420,46140,1
FIRST SOLAR_LOG/43465/42265,1919491,1590,955,458,43465,42265,6,False,70.34600067138672,0.0,1566.0,[1922783 1927203],[1925584 1923751],43614,37203,1
FIRST SOLAR_LOG/43465/42265,1926447,1590,955,458,43465,42265,7,False,0.0,0.0,2269.0,[1930331 1924069],[1924735 1922668],43452,37138,1
FIRST SOLAR_LOG/43465/42265,1926403,1590,955,458,43465,42265,8,False,0.0,0.0,371.0,[1919426 1927056],[1925781 1929382],43402,40065,1
FIRST SOLAR_LOG/43465/42265,1919419,1590,955,458,43465,42265,9,False,70.34600067138672,3.0,551.0,[1921713 1929778],[1916618 1925825],43601,42261,1
FIRST SOLAR_LOG/43465/42265,1923336,1590,955,458,43465,42265,10,False,250.3489990234375,3.0,143.0,[1920891 1915789],[1927218 1922450],43228,37043,1
FIRST SOLAR_LOG/43465/42265,1923340,1590,955,458,43465,42265,11,False,70.34600067138672,0.0,931.0,[1931584 1924073],[1912582 1922962],43616,37066,1
FIRST SOLAR_LOG/43465/42265,1919448,1590,955,458,43465,42265,12,False,0.0,0.0,2278.0,[1930561 1920690],[1925984 1919422],43452,47591,1
FIRST SOLAR_LOG/43465/42265,1923334,1590,955,458,43465,42265,13,False,0.0,3.0,358.0,[1923432 1922909],[1926539 1920071],43420,37040,1
FIRST SOLAR_LOG/43465/42265,1923357,1590,955,458,43465,42265,14,False,0.0,0.0,1484.0,[1929155 1918922],[1923098 1924675],43420,37040,1
FIRST SOLAR_LOG/43465/42265,1919431,1590,955,458,43465,42265,15,False,0.0,0.0,515.0,[1919456 1924070],[1923939 1921921],43452,42101,1
FIRST SOLAR_LOG/43465/42265,1919498,1590,955,458,43465,42265,16,False,0.0,0.0,2028.0,[1933042 1929190],[1923979 1922638],43420,37115,1
FIRST SOLAR_LOG/43465/42265,1923301,1590,955,458,43465,42265,17,False,0.0,3.0,336.0,[1919471 1920692],[1922469 1919658],43452,37167,1
FIRST SOLAR_LOG/43465/42265,1923316,1590,955,458,43465,42265,18,False,0.0,3.0,369.0,[1926431 1922659],[1926484 1896807],43402,40272,1
FIRST SOLAR_LOG/43465/42265,1919440,1590,955,458,43465,42265,19,False,0.0,0.0,864.0,[1923935 1922910],[1926507 1924074],43420,37043,1
FIRST SOLAR_LOG/43465/43228,1919435,797,277,131,43465,43228,1,False,0.0,0.0,1124.0,[1921218 1926153],[1922222 1923952],43420,43078,1
FIRST SOLAR_LOG/43465/43228,1923383,797,277,131,43465,43228,2,False,70.34600067138672,0.0,70.0,[1932337 1923548],[1924749 1919331],43616,43078,1
FIRST SOLAR_LOG/43465/43228,1929648,797,277,131,43465,43228,3,False,70.34600067138672,0.0,2083.0,[1926387 1930137],[1921196 1929942],43612,43078,1
FIRST SOLAR_LOG/43465/43228,1915786,797,277,131,43465,43228,4,False,70.34600067138672,0.0,1860.0,[1930468 1923546],[1922805 1923790],43616,43207,1
FIRST SOLAR_LOG/43465/43228,1929617,797,277,131,43465,43228,5,False,70.34600067138672,0.0,32.0,[1923330 1923555],[1926774 1927453],43616,44270,1
FIRST SOLAR_LOG/43465/43228,1915792,797,277,131,43465,43228,6,False,0.0,0.0,765.0,[1923974 1932140],[1928477 1930429],43420,43420,1
FIRST SOLAR_LOG/43465/43228,1919452,797,277,131,43465,43228,7,False,70.34600067138672,0.0,19.0,[1923103 1923553],[1932466 1925130],43616,43228,1
FIRST SOLAR_LOG/43465/43228,1929624,797,277,131,43465,43228,8,False,0.0,0.0,97.0,[1923967 1929191],[1925706 1921150],43420,43420,1
FIRST SOLAR_LOG/43465/43228,1929596,797,277,131,43465,43228,9,False,70.34600067138672,3.0,127.0,[1922491 1926771],[1926594 1927621],43616,43230,1
FIRST SOLAR_LOG/43465/43228,1926408,797,277,131,43465,43228,10,False,70.34600067138672,0.0,333.0,[1928006 1926783],[1930499 1929765],43616,47348,1
FIRST SOLAR_LOG/43465/43228,1923384,797,277,131,43465,43228,11,False,70.34600067138672,0.0,451.0,[1926311 1930910],[1920689 1923374],43616,43230,1
FIRST SOLAR_LOG/43465/43228,1919485,797,277,131,43465,43228,12,False,70.34600067138672,0.0,1853.0,[1924079 1923552],[1926778 1930574],43616,44270,1
FIRST SOLAR_LOG/43465/43228,1919436,797,277,131,43465,43228,13,False,0.0,0.0,1528.0,[1918255 1931327],[1930618 1928569],43420,43230,1
FIRST SOLAR_LOG/43465/43228,1915753,797,277,131,43465,43228,14,False,0.0,0.0,198.0,[1918245 1922348],[1923900 1920701],43420,45040,1
FIRST SOLAR_LOG/43465/43228,1930315,797,277,131,43465,43228,15,False,0.0,4.0,46.0,[1930600 1926115],[1925165 1922618],43420,43050,1
FIRST SOLAR_LOG/43465/43228,1923331,797,277,131,43465,43228,16,False,0.0,5.0,125.0,[1919405 1929924],[1928665 1925361],43402,43230,1
FIRST SOLAR_LOG/43465/43228,1915766,797,277,131,43465,43228,17,False,70.34600067138672,0.0,1457.0,[1919488 1930903],[1930894 1924086],43616,43804,1
FIRST SOLAR_LOG/43465/43228,1926464,797,277,131,43465,43228,18,False,70.34600067138672,0.0,1258.0,[1926488 1929779],[1920858 1920073],43601,43207,1
FIRST SOLAR_LOG/43465/43228,1919402,797,277,131,43465,43228,19,False,0.0,0.0,1697.0,[1919480 1931989],[1931130 1909288],43402,43230,1
FIRST SOLAR_LOG/43465/43228,1929627,797,277,131,43465,43228,20,False,0.0,0.0,2242.0,[1930530 1922916],[1925956 1929193],43420,43078,1
FIRST SOLAR_LOG/43465/43228,1915835,797,277,131,43465,43228,21,False,0.0,0.0,1445.0,[1922299 1930158],[1927407 1917998],43420,45040,1
FIRST SOLAR_LOG/43465/43228,1929643,797,277,131,43465,43228,22,False,0.0,0.0,501.0,[1922260 1930283],[1923547 1923927],43420,44270,1
FIRST SOLAR_LOG/43465/43228,1930332,797,277,131,43465,43228,23,False,0.0,3.0,271.0,[1918240 1932125],[1922361 1926906],43420,43230,1
FIRST SOLAR_LOG/43465/43228,1929649,797,277,131,43465,43228,24,False,70.34600067138672,0.0,685.0,[1933149 1926166],[1927199 1919459],43607,43230,1
FIRST SOLAR_LOG/43465/43228,1915830,797,277,131,43465,43228,25,False,70.34600067138672,3.0,40.0,[1925398 1930912],[1922445 1922621],43616,45402,1
FIRST SOLAR_LOG/43465/43228,1926405,797,277,131,43465,43228,26,False,70.34600067138672,1.0,109.0,[1930585 1920694],[1916584 1919447],43613,43230,1
FIRST SOLAR_LOG/43465/43228,1923300,797,277,131,43465,43228,27,False,70.34600067138672,0.0,2031.0,[1923979 1922638],[1924068 1923310],43612,43230,1
FIRST SOLAR_LOG/43465/43228,1926458,797,277,131,43465,43228,28,False,70.34600067138672,0.0,1007.0,[1923988 1926785],[1922499 1902811],43616,44839,1
FIRST SOLAR_LOG/43465/43228,1919471,797,277,131,43465,43228,29,False,70.34600067138672,3.0,334.0,[1932048 1920892],[1920692 1923301],43616,43230,1
FIRST SOLAR_LOG/43465/43228,1930321,797,277,131,43465,43228,30,False,0.0,0.0,768.0,[1928477 1930429],[1928318 1924764],43420,43230,1
FIRST SOLAR_LOG/43465/43228,1915789,797,277,131,43465,43228,31,False,70.34600067138672,3.0,142.0,[1923793 1920891],[1923336 1927218],43616,43465,1
FIRST SOLAR_LOG/43465/43228,1923332,797,277,131,43465,43228,32,False,70.34600067138672,0.0,1411.0,[1930829 1926772],[1929719 1923268],43616,43230,1
FIRST SOLAR_LOG/43465/43228,1919495,797,277,131,43465,43228,33,False,0.0,1.0,74.0,[1924975 1927205],[1930460 1923792],43420,47348,1
FIRST SOLAR_LOG/43465/43228,1919492,797,277,131,43465,43228,34,False,70.34600067138672,3.0,353.0,[1932841 1930897],[1923371 1930289],43616,43465,1
FIRST SOLAR_LOG/43465/43228,1919445,797,277,131,43465,43228,35,False,0.0,0.0,1972.0,[1920811 1929149],[1926302 1926974],43420,47348,1
FIRST SOLAR_LOG/43465/43228,1930324,797,277,131,43465,43228,36,False,70.34600067138672,0.0,2219.0,[1925005 1920777],[1922045 1923064],43610,43217,1
FIRST SOLAR_LOG/43465/43228,1919446,797,277,131,43465,43228,37,False,70.34600067138672,0.0,1384.0,[1923271 1916593],[1925395 1928473],43613,43078,1
FIRST SOLAR_LOG/43465/43228,1915785,797,277,131,43465,43228,38,False,70.34600067138672,3.0,481.0,[1919454 1926773],[1920859 1926381],43616,43207,1
FIRST SOLAR_LOG/43465/43228,1919487,797,277,131,43465,43228,39,False,70.34600067138672,0.0,741.0,[1926449 1930909],[1920868 1929674],43616,43207,1
FIRST SOLAR_LOG/43465/43228,1929605,797,277,131,43465,43228,40,False,70.34600067138672,0.0,113.0,[1922287 1920896],[1920909 1920810],43616,45040,1
FIRST SOLAR_LOG/43465/43228,1929619,797,277,131,43465,43228,41,False,70.34600067138672,0.0,432.0,[1927976 1923550],[1928453 1920165],43616,43420,1
FIRST SOLAR_LOG/43551/42265,1926393,1590,939,450,43551,42265,1,False,0.0,0.0,1868.0,[1922628 1929100],[1927210 1920962],43512,42348,1
FIRST SOLAR_LOG/43551/42265,1919442,1590,939,450,43551,42265,2,False,,,,,,,,0
FIRST SOLAR_LOG/43551/42265,1919424,1590,939,450,43551,42265,3,False,0.0,2.0,18.0,[1925816 1921012],[1927198 1929167],43545,42348,1
FIRST SOLAR_LOG/43551/42265,1919427,1590,939,450,43551,42265,4,False,0.0,3.0,51.0,[1921967 1922444],[1929124 1921054],43512,42348,1
FIRST SOLAR_LOG/43551/42265,1919476,1590,939,450,43551,42265,5,False,0.0,1.0,15.0,[1922710 1931807],[1920455 1921055],43512,42348,1
FIRST SOLAR_LOG/43551/42265,1926445,1590,939,450,43551,42265,6,False,0.0,0.0,895.0,[1907823 1926249],[1929133 1922773],43512,42348,1
FIRST SOLAR_LOG/43551/42265,1926415,1590,939,450,43551,42265,7,False,0.0,5.0,24.0,[1928395 1923529],[1920082 1931012],43512,42348,1
FIRST SOLAR_LOG/43551/42265,1929630,1590,939,450,43551,42265,8,False,0.0,4.0,23.0,[1920379 1933427],[1928646 1925315],43515,42348,1
FIRST SOLAR_LOG/43551/42265,1923312,1590,939,450,43551,42265,9,False,,,,,,,,0
FIRST SOLAR_LOG/43551/42265,1919415,1590,939,450,43551,42265,10,False,0.0,0.0,110.0,[1917099 1923279],[1922287 1920896],43512,37055,1
FIRST SOLAR_LOG/43551/42265,1923382,1590,939,450,43551,42265,11,False,,,,,,,,0
FIRST SOLAR_LOG/43551/42265,1926467,1590,939,450,43551,42265,12,False,0.0,2.0,5.0,[1922632 1923284],[1928643 1930003],43512,42348,1
FIRST SOLAR_LOG/43551/42265,1919457,1590,939,450,43551,42265,13,False,,,,,,,,0
FIRST SOLAR_LOG/43551/42265,1923309,1590,939,450,43551,42265,14,False,,,,,,,,0
FIRST SOLAR_LOG/43551/42265,1923352,1590,939,450,43551,42265,15,False,0.0,0.0,67.0,[1927875 1920831],[1932337 1923548],43545,37055,1
FIRST SOLAR_LOG/43551/42265,1923314,1590,939,450,43551,42265,16,False,,,,,,,,0
FIRST SOLAR_LOG/43551/42265,1926413,1590,939,450,43551,42265,17,False,0.0,0.0,491.0,[1920735 1923281],[1924821 1926890],43512,42348,1
FIRST SOLAR_LOG/43551/42265,1923308,1590,939,450,43551,42265,18,False,0.0,0.0,2142.0,[1927041 1923227],[1925146 1927737],43551,37066,1
FIRST SOLAR_LOG/43551/42265,1923353,1590,939,450,43551,42265,19,False,0.0,3.0,208.0,[1928167 1918069],[1927191 1922678],43512,42348,1
FIRST SOLAR_LOG/43551/42265,1919500,1590,939,450,43551,42265,20,False,0.0,0.0,2239.0,[1922480 1923838],[1930530 1922916],43554,42101,1
FIRST SOLAR_LOG/43551/42265,1919472,1590,939,450,43551,42265,21,False,0.0,0.0,602.0,[1918728 1920206],[1923125 1931005],43512,37148,1
FIRST SOLAR_LOG/43551/42265,1919473,1590,939,450,43551,42265,22,False,,,,,,,,0
FIRST SOLAR_LOG/43551/42265,1926379,1590,939,450,43551,42265,23,False,0.0,1.0,178.0,[1922548 1924188],[1926541 1922630],43512,37040,1
FIRST SOLAR_LOG/43551/42265,1929618,1590,939,450,43551,42265,24,False,0.0,3.0,23.0,[1922433 1926684],[1921207 1928896],43512,42348,1
FIRST SOLAR_LOG/43551/42265,1923354,1590,939,450,43551,42265,25,False,109.65699768066406,0.0,794.0,[1924528 1932041],[1924790 1929834],45840,42348,1
FIRST SOLAR_LOG/43551/42265,1919423,1590,939,450,43551,42265,26,False,0.0,6.0,19.0,[1929932 1919168],[1924813 1926473],43512,42348,1
FIRST SOLAR_LOG/43551/42265,1923324,1590,939,450,43551,42265,27,False,0.0,0.0,1608.0,[1920326 1929073],[1929828 1930891],43551,40258,1
FIRST SOLAR_LOG/43551/42265,1926463,1590,939,450,43551,42265,28,False,0.0,4.0,39.0,[1920598 1926258],[1929131 1925698],43506,62901,1
FIRST SOLAR_LOG/43551/42265,1919416,1590,939,450,43551,42265,29,False,0.0,0.0,2287.0,[1926113 1918068],[1924814 1920096],43512,42348,1
FIRST SOLAR_LOG/43551/42265,1930563,1590,939,450,43551,42265,30,False,0.0,4.0,20.0,[1926299 1918072],[1920379 1933427],43512,42431,1
FIRST SOLAR_LOG/43551/42265,1929597,1590,939,450,43551,42265,31,False,0.0,0.0,2134.0,[1926305 1920993],[1927197 1931126],43512,42348,1
FIRST SOLAR_LOG/43551/42265,1919425,1590,939,450,43551,42265,32,False,0.0,4.0,30.0,[1907821 1926685],[1923191 1926500],43512,42348,1
