KEY,AggLoadID,AggTotalRev,AggLdCost,AggLdMiles,AggOrgZip,AggDstZip,MARGIN_RANK
JOHDUB2122501523,227331,2486,1529,625,21225,1523,1
JOHDUB2122531763,227962,2575,1795,858,21225,31763,1
JOHDUB2122555033,227522,3145,2531,1120,21225,55033,1
JOHDUB2122556003,227620,3176,2558,1157,21225,56003,1
JOHDUB2122562565,227600,2139,1709,843,21225,62565,1
JOHDUB3152331089,229098,1373,819,371,31523,31089,1
JOHDUB3152332626,229104,1146,340,171,31523,32626,1
JOHDUB4006550021,230056,1805,1214,618,40065,50021,1
JOHDUB4104552099,229586,1634,1019,500,41045,52099,1
JOHDUB4104552099,229587,1634,1019,500,41045,52099,2
JOHDUB4104552099,229584,1634,1019,500,41045,52099,3
JOHDUB4104552099,229583,1634,1019,500,41045,52099,4
JOHDUB4104552099,229614,1634,1019,500,41045,52099,5
JOHDUB4104552099,230092,1634,1019,500,41045,52099,6
JOHDUB4104552099,228775,1634,1019,500,41045,52099,7
JOHDUB4104552099,229946,1634,1019,500,41045,52099,8
JOHDUB4104552099,229948,1634,1019,500,41045,52099,9
JOHDUB4104552099,228760,1634,1019,500,41045,52099,10
JOHDUB4104552099,228761,1634,1019,500,41045,52099,11
JOHDUB4104552099,229947,1634,1019,500,41045,52099,12
JOHDUB4104552099,228759,1634,1019,500,41045,52099,13
JOHDUB4104552099,228687,1634,1019,500,41045,52099,14
JOHDUB4104552099,228688,1634,1019,500,41045,52099,15
JOHDUB4104552099,229613,1634,1019,500,41045,52099,16
JOHDUB4104552099,229891,1634,1019,500,41045,52099,17
JOHDUB4636850021,228716,1330,709,357,46368,50021,1
JOHDUB4661461265,229351,1075,600,244,46614,61265,1
JOHDUB4661950021,228754,1526,856,408,46619,50021,1
JOHDUB4661950021,229837,1526,856,408,46619,50021,2
JOHDUB4661950021,228753,1526,856,408,46619,50021,3
JOHDUB4661950021,230139,1526,856,408,46619,50021,4
JOHDUB4661950021,229838,1526,856,408,46619,50021,5
JOHDUB4661950021,229368,1526,856,408,46619,50021,6
JOHDUB4661950021,229040,1526,856,408,46619,50021,7
JOHDUB4661950021,229761,1526,856,408,46619,50021,8
JOHDUB4661950021,228756,1526,856,408,46619,50021,9
JOHDUB4661950021,229729,1526,856,408,46619,50021,10
JOHDUB4661950021,229841,1526,856,408,46619,50021,11
JOHDUB4661950021,230135,1526,856,408,46619,50021,12
JOHDUB4661950021,228747,1526,856,408,46619,50021,13
JOHDUB4661950021,230141,1526,856,408,46619,50021,14
JOHDUB4661950021,229251,1526,856,408,46619,50021,15
JOHDUB4661950021,229842,1526,856,408,46619,50021,16
JOHDUB4661961265,228798,1069,530,243,46619,61265,1
JOHDUB4661961265,228958,1069,530,243,46619,61265,2
JOHDUB4906850021,230521,1661,1008,495,49068,50021,1
JOHDUB5002124073,230274,2701,1872,933,50021,24073,1
JOHDUB5002158012,230070,1911,985,492,50021,58012,1
JOHDUB5002158051,229678,1921,1054,497,50021,58051,1
JOHDUB5002158051,230008,1921,1054,497,50021,58051,2
JOHDUB5002158072,227715,1908,1095,523,50021,58072,1
JOHDUB5002158072,227712,1908,1095,523,50021,58072,2
JOHDUB5002158072,227713,1908,1095,523,50021,58072,3
JOHDUB5002158072,227716,1908,1095,523,50021,58072,4
JOHDUB5002158072,227717,1908,1095,523,50021,58072,5
JOHDUB5002158072,227714,1908,1095,523,50021,58072,6
JOHDUB5002158072,227722,1908,1095,523,50021,58072,7
JOHDUB5002158072,227718,1908,1095,523,50021,58072,8
JOHDUB5002158072,227721,1908,1095,523,50021,58072,9
JOHDUB5002158072,228705,1908,1095,523,50021,58072,10
JOHDUB5070131768,229269,3299,2159,1104,50701,31768,1
JOHDUB5070145302,228792,1801,1053,519,50701,45302,1
JOHDUB5070171644,229739,2670,1500,757,50701,71644,1
JOHDUB5200158102,229672,1410,987,499,52001,58102,1
JOHDUB5209901537,227459,4108,2508,1147,52099,1537,1
JOHDUB5209901537,227591,4108,2508,1147,52099,1537,2
JOHDUB5209901537,227460,4108,2508,1147,52099,1537,3
JOHDUB5209902777,230028,4288,2714,1215,52099,2777,1
JOHDUB5209906492,230030,3817,2394,1097,52099,6492,1
JOHDUB5209906492,229227,3817,2394,1097,52099,6492,2
JOHDUB5209907080,229591,3031,2074,987,52099,7080,1
JOHDUB5209914170,230396,2905,1890,862,52099,14170,1
JOHDUB5209918015,228664,3173,2246,1037,52099,18015,1
JOHDUB5209922960,228071,2977,1980,938,52099,22960,1
JOHDUB5209929456,229273,3350,2154,1092,52099,29456,1
JOHDUB5209929488,229270,3032,2226,1128,52099,29488,1
JOHDUB5209930336,228937,2547,1899,954,52099,30336,1
JOHDUB5209931061,228939,2739,1993,986,52099,31061,1
JOHDUB5209931793,230532,3667,2333,1175,52099,31793,1
JOHDUB5209932837,229100,4628,2673,1341,52099,32837,1
JOHDUB5209932837,229226,4628,2673,1341,52099,32837,2
JOHDUB5209933166,229272,5134,3112,1557,52099,33166,1
JOHDUB5209949534,227593,2227,1114,498,52099,49534,1
JOHDUB5209954806,229880,1342,813,374,52099,54806,1
JOHDUB5209955806,230029,1766,1153,560,52099,55806,1
JOHDUB5209956293,229736,1361,870,387,52099,56293,1
JOHDUB5209956701,229228,2281,1596,778,52099,56701,1
JOHDUB5209970087,227536,3489,2140,1062,52099,70087,1
JOHDUB5209970435,227534,3865,2307,1120,52099,70435,1
JOHDUB5209977041,229733,3835,2687,1291,52099,77041,1
JOHDUB5209990805,230031,5680,3722,1911,52099,90805,1
JOHDUB5209992543,228795,6138,3971,2007,52099,92543,1
JOHDUB5250118657,227632,7668,3748,1721,52501,18657,1
JOHDUB5250132064,229405,4236,2626,1258,52501,32064,1
JOHDUB5250170435,227633,4229,2115,980,52501,70435,1
JOHDUB5250175703,229404,2647,1647,764,52501,75703,1
JOHDUB5250175751,228856,3170,1963,904,52501,75751,1
JOHDUB5250175835,229403,2909,1860,876,52501,75835,1
JOHDUB5250176504,229398,2978,1831,859,52501,76504,1
JOHDUB5250176645,227741,3355,1720,786,52501,76645,1
JOHDUB5250178155,229406,3367,2577,1248,52501,78155,1
JOHDUB5280254161,229099,1528,973,378,52802,54161,1
JOHDUB5280256345,228938,1422,936,458,52802,56345,1
JOHDUB5280654889,229779,2346,1361,592,52806,54889,1
JOHDUB5280656733,228651,2615,1662,753,52806,56733,1
JOHDUB5280658577,228849,4238,2212,988,52806,58577,1
JOHDUB5280658621,229044,4843,2539,1167,52806,58621,1
JOHDUB5280658790,229968,4503,2355,1091,52806,58790,1
JOHDUB5280658790,229668,4503,2355,1091,52806,58790,2
JOHDUB5305058072,229256,1858,1208,585,53050,58072,1
JOHDUB5322650217,229885,1256,762,379,53226,50217,1
JOHDUB5322650217,229225,1256,762,379,53226,50217,2
JOHDUB5322650217,228689,1256,762,379,53226,50217,3
JOHDUB5804738730,229239,3162,2343,1202,58047,38730,1
JOHDUB5804738730,230091,3162,2343,1202,58047,38730,2
JOHDUB5804738730,230107,3162,2343,1202,58047,38730,3
JOHDUB5804739701,230342,3299,2518,1288,58047,39701,1
JOHDUB5804748895,230604,2465,1837,895,58047,48895,1
JOHDUB5804752637,229101,1570,1223,607,58047,52637,1
JOHDUB5804761856,230559,2279,1571,783,58047,61856,1
JOHDUB5804764759,230343,1842,1438,720,58047,64759,1
JOHDUB5807246761,228934,2459,1807,838,58072,46761,1
JOHDUB5807250021,M234647,1530,1101,523,58072,50021,1
JOHDUB5807250021,224651,1530,1101,523,58072,50021,2
JOHDUB5807250021,227729,1530,1101,523,58072,50021,3
JOHDUB5807250021,228180,1530,1101,523,58072,50021,4
JOHDUB5807250021,227728,1530,1101,523,58072,50021,5
JOHDUB5807250021,227724,1530,1101,523,58072,50021,6
JOHDUB5807250021,227727,1530,1101,523,58072,50021,6
JOHDUB5807250021,227736,1530,1101,523,58072,50021,8
JOHDUB5807250021,230793,1530,1101,523,58072,50021,9
JOHDUB5807250054,230246,1568,1180,548,58072,50054,1
JOHDUB5807250273,229671,1619,1223,567,58072,50273,1
JOHDUB5807250548,229482,1410,1104,509,58072,50548,1
JOHDUB5807250554,228931,1278,992,443,58072,50554,1
JOHDUB5807250583,229479,1309,1012,456,58072,50583,1
JOHDUB5807251238,228826,996,820,375,58072,51238,1
JOHDUB5807251238,230364,996,820,375,58072,51238,2
JOHDUB5807251238,227743,996,820,375,58072,51238,3
JOHDUB5807252043,227772,1514,1144,506,58072,52043,1
JOHDUB5807253095,228279,1767,1300,609,58072,53095,1
JOHDUB5807253095,229274,1767,1300,609,58072,53095,2
JOHDUB5807254751,228051,930,807,361,58072,54751,1
JOHDUB5807260924,230344,2254,1704,795,58072,60924,1
JOHDUB5807260924,227628,2254,1704,795,58072,60924,2
JOHDUB5807260924,228276,2254,1704,795,58072,60924,3
JOHDUB5807262812,227614,3063,2021,974,58072,62812,1
JOHDUB5807276905,228120,5765,2701,1307,58072,76905,1
JOHDUB5807277707,227646,4276,2848,1361,58072,77707,1
JOHDUB5807277707,228656,4276,2848,1361,58072,77707,2
JOHDUB6055658102,229808,2424,1280,642,60556,58102,1
JOHDUB6055658102,228989,2424,1280,642,60556,58102,2
JOHDUB6055658102,229430,2424,1280,642,60556,58102,3
JOHDUB6124422560,229737,3540,2500,1147,61244,22560,1
JOHDUB6124475501,229881,2267,1731,861,61244,75501,1
JOHDUB6134158102,229924,2287,1304,654,61341,58102,1
JOHDUB7755063339,227145,3144,1928,934,77550,63339,1
JOHDUB7755063552,227144,3253,1929,945,77550,63552,1
JOHDUB7755078728,230568,774,474,219,77550,78728,1
JOHDUB7804501523,229259,6719,4679,2279,78045,1523,1
JOHDUB7804505701,227636,9108,5226,2518,78045,5701,1
JOHDUB7804513035,229155,6832,4555,2244,78045,13035,1
JOHDUB7804529730,228385,4644,3271,1622,78045,29730,1
JOHDUB7804540422,227371,4376,2992,1477,78045,40422,1
JOHDUB7804540475,227370,4619,3183,1531,78045,40475,1
JOHDUB7804541041,227529,4330,2971,1481,78045,41041,1
JOHDUB7804542001,227965,4618,3179,1517,78045,42001,1
JOHDUB7804542445,228381,3541,2425,1165,78045,42445,1
JOHDUB7804555336,227376,5099,3494,1689,78045,55336,1
JOHDUB7804556362,227796,5538,3654,1752,78045,56362,1
JOHDUB7804557252,229167,6524,3729,1782,78045,57252,1
JOHDUB7804575501,228860,2645,1735,782,78045,75501,1
JOHDUB7804576033,229903,2057,1370,639,78045,76033,1
JOHDUB7804577868,229653,1630,1059,502,78045,77868,1
JOHDUB7804577905,228870,991,503,233,78045,77905,1
JOHDUB7804578130,228655,1227,673,262,78045,78130,1
JOHDUB7804578596,229364,1077,576,275,78045,78596,1
JOHDUB7804578596,228857,1077,576,275,78045,78596,2
JOHDUB7804595407,228238,6547,3946,1966,78045,95407,1
JOHDUB9842156623,229393,4544,3896,1988,98421,56623,1
JOHDUB9842158301,227149,3188,3390,1657,98421,58301,1
JPDROC019343732956,228309,6800,5307,2726,93437,32956,1
JPDROC019343732956,228308,6800,5307,2726,93437,32956,2
JWKCIR5602155428,230019,450,195,89,56021,55428,1
KINWIC4850229801,229882,1800,1637,807,48502,29801,1
KINWIC5105407105,229929,2450,2617,1291,51054,7105,1
KINWIC7354257107,230044,1800,1836,903,73542,57107,1
KIRCOU6082754880,228394,1300,1015,481,60827,54880,1
KNIWHI5488039897,228612,4211,2811,1415,54880,39897,1
KNIWHI5488039897,228991,4211,2811,1415,54880,39897,2
KOMPEO5315455777,229611,1412,954,478,53154,55777,1
KOMPEO5315455777,227634,1412,954,478,53154,55777,2
KOMPEO5315455777,229740,1412,954,478,53154,55777,3
KOMPEO5315455777,230058,1412,954,478,53154,55777,4
KRITOM5561654487,230172,878,474,237,55616,54487,1
LAKDUL5580654481,230294,1190,549,266,55806,54481,1
LAKDUL5580654481,230296,1190,549,266,55806,54481,2
LAKDUL5580654481,230293,1190,549,266,55806,54481,3
LAKDUL5580654481,230291,1190,549,266,55806,54481,4
LAKDUL5580656058,229569,695,433,211,55806,56058,1
LAKDUL5580656058,229573,695,433,211,55806,56058,2
LAKDUL5580656058,229572,695,433,211,55806,56058,3
LAKDUL5580656058,229577,695,433,211,55806,56058,4
LAKDUL5580656058,230448,695,433,211,55806,56058,5
LAKDUL5580656058,228703,695,433,211,55806,56058,5
LAKDUL5580656058,230587,695,433,211,55806,56058,7
LAKDUL5580656058,229361,695,433,211,55806,56058,8
LAKDUL5580656058,229571,695,433,211,55806,56058,9
LAKDUL5580656058,228482,695,433,211,55806,56058,9
LAKDUL5580656058,230589,695,433,211,55806,56058,9
LAKDUL5580656058,229358,695,433,211,55806,56058,12
LAKDUL5580656058,229578,695,433,211,55806,56058,13
LAKDUL5580656058,229570,695,433,211,55806,56058,13
LAKDUL5580656058,229180,695,433,211,55806,56058,15
LAKDUL5580656058,229181,695,433,211,55806,56058,16
LAKDUL5580656058,229574,695,433,211,55806,56058,17
LAKDUL5580656058,228853,695,433,211,55806,56058,18
LAKDUL5580656058,229359,695,433,211,55806,56058,19
LAKDUL5580656058,230496,695,433,211,55806,56058,20
LAKDUL5580656058,230588,695,433,211,55806,56058,21
LAKDUL5580656058,228945,695,433,211,55806,56058,22
LAKDUL5580656058,229029,695,433,211,55806,56058,23
LAKDUL5580656058,229575,695,433,211,55806,56058,24
LAKDUL5580656058,230945,695,433,211,55806,56058,25
LAKSUP5581054768,228953,2520,372,176,55810,54768,1
LANJAC013644644139,230248,1900,1699,874,36446,44139,1
LANJAC016337956303,229588,2000,1212,583,63379,56303,1
LANJAC025542155806,229478,600,295,144,55421,55806,1
LANJAC025542155806,229485,600,295,144,55421,55806,2
LANJAC038100291752,227941,1465,2165,1087,81002,91752,1
LANJAC051954351237,228479,2700,2706,1267,19543,51237,1
LANJAC052430132570,228608,1450,1445,694,24301,32570,1
LANJAC053041565764,229348,2000,1943,991,30415,65764,1
LANJAC054104555433,229704,1900,1485,723,41045,55433,1
LANJAC056040254812,230830,850,805,376,60402,54812,1
LANJAC057480495201,228923,3700,3150,1608,74804,95201,1
LANJAC057704135125,230393,1500,1335,686,77041,35125,1
LBKCHA2122568104,229139,3400,2484,1167,21225,68104,1
LBKCHA2122568104,228790,3400,2484,1167,21225,68104,2
LBKCHA2122568104,228789,3400,2484,1167,21225,68104,3
LCMMON5067055337,230739,600,397,189,50670,55337,1
LEJMIN015481355107,229371,500,473,96,54813,55107,1
LEJMIN015481355107,229374,500,473,96,54813,55107,2
LEJMIN015481355107,229372,500,473,96,54813,55107,3
LEJMIN015481355107,229366,500,473,96,54813,55107,4
LEJMIN015481355107,229373,500,473,96,54813,55107,5
LEJMIN015481355107,229370,500,473,96,54813,55107,6
LEJMIN015481355379,230570,500,523,125,54813,55379,1
LEJMIN015481355379,230066,500,523,125,54813,55379,2
LEJMIN015481355379,230571,500,523,125,54813,55379,3
LEJMIN015481355379,230067,500,523,125,54813,55379,4
LEJMIN015481368064,228131,1650,1157,491,54813,68064,1
LEJMIN015481368064,228126,1650,1157,491,54813,68064,2
LEJMIN015481368064,228595,1650,1157,491,54813,68064,3
LEJMIN015481368064,228594,1650,1157,491,54813,68064,4
LEJMIN015481368064,228596,1650,1157,491,54813,68064,5
LEJMIN015481368064,228130,1650,1157,491,54813,68064,6
LINLEX3140840507,228670,1700,1158,590,31408,40507,1
LINSAI025511157104,229622,1100,515,247,55111,57104,1
LINSUG4634255811,229369,1850,1290,605,46342,55811,1
LOGBUF7011532244,228122,1500,1119,545,70115,32244,1
LOUNAS0476154703,227050,4087,3447,1655,4761,54703,1
LOUNAS0476160617,229213,2830,2728,1318,4761,60617,1
LOUNAS0476160954,227246,4412,2810,1345,4761,60954,1
LOUNAS0476161008,229680,3004,2890,1407,4761,61008,1
LOUNAS0476161008,229681,3004,2890,1407,4761,61008,2
LOUNAS0476177498,229610,5616,4296,2201,4761,77498,1
LOUNAS1481028669,229426,1450,1203,593,14810,28669,1
LOUNAS2866953590,229675,2542,1753,845,28669,53590,1
LOUNAS2866954669,227394,2902,2019,965,28669,54669,1
LOUNAS2866954669,227053,2902,2019,965,28669,54669,2
LOUNAS2866955309,227417,3350,2349,1139,28669,55309,1
LOUNAS2866955309,230004,3350,2349,1139,28669,55309,2
LOUNAS2866955416,229192,3249,2215,1106,28669,55416,1
LOUNAS3507740210,229145,1044,685,327,35077,40210,1
LOUNAS3507740507,229142,1187,767,373,35077,40507,1
LOUNAS3507755038,228534,3369,2028,1040,35077,55038,1
LOUNAS3507755317,229315,3406,2107,1051,35077,55317,1
LOUNAS3507755317,227093,3406,2107,1051,35077,55317,2
LOUNAS3507755363,229212,3461,2098,1070,35077,55363,1
LOUNAS3507755416,227757,3381,2090,1038,35077,55416,1
LOUNAS3678442066,228579,1336,813,399,36784,42066,1
LOUNAS3678442240,229195,1404,849,419,36784,42240,1
LOUNAS4986814810,227505,2719,1633,780,49868,14810,1
LOUNAS4986829334,227819,3702,2049,1016,49868,29334,1
LOUNAS4988160617,229038,1086,805,340,49881,60617,1
LOUNAS4988160617,228894,1086,805,340,49881,60617,2
LOUNAS4988160617,230349,1086,805,340,49881,60617,3
LOUNAS4988160617,229043,1086,805,340,49881,60617,4
LOUNAS5430346176,227827,1604,950,437,54303,46176,1
LOUNAS5430356258,229196,1536,840,422,54303,56258,1
LOUNAS5430357702,228461,3287,1657,840,54303,57702,1
LOUNAS5430358102,229325,1692,1028,509,54303,58102,1
LOUNAS5430358501,227822,2301,1407,693,54303,58501,1
LOUNAS5430358505,229831,2294,1409,697,54303,58505,1
LOUNAS5430359101,227700,4067,2549,1281,54303,59101,1
LOUNAS5448716625,227601,2794,2088,881,54487,16625,1
LOUNAS5448750250,229215,1535,1004,496,54487,50250,1
LOUNAS5448750250,229703,1535,1004,496,54487,50250,2
LOUNAS5484302019,227860,4060,2916,1400,54843,2019,1
LOUNAS5484302048,228767,4077,3010,1406,54843,2048,1
LOUNAS5484303304,229528,4104,2877,1379,54843,3304,1
LOUNAS5484303304,228654,4104,2877,1379,54843,3304,2
LOUNAS5484304761,228774,4892,3561,1754,54843,4761,1
LOUNAS5484314810,227706,3407,2229,1043,54843,14810,1
LOUNAS5484314810,227707,3407,2229,1043,54843,14810,2
LOUNAS5484314810,229531,3407,2229,1043,54843,14810,3
LOUNAS5484314810,227669,3407,2229,1043,54843,14810,4
LOUNAS5484314810,227708,3407,2229,1043,54843,14810,5
LOUNAS5484314810,227670,3407,2229,1043,54843,14810,6
LOUNAS5484314810,227668,3407,2229,1043,54843,14810,7
LOUNAS5484314810,227667,3407,2229,1043,54843,14810,8
LOUNAS5484314810,227666,3407,2229,1043,54843,14810,9
LOUNAS5484314810,229036,3407,2229,1043,54843,14810,10
LOUNAS5484314810,227705,3407,2229,1043,54843,14810,11
LOUNAS5484314810,227931,3407,2229,1043,54843,14810,12
LOUNAS5484321085,227854,3341,2563,1148,54843,21085,1
LOUNAS5484325005,229529,2739,1880,938,54843,25005,1
LOUNAS5484346176,228772,1812,1284,637,54843,46176,1
LOUNAS5484347519,229530,2064,1372,691,54843,47519,1
LOUNAS5484350111,228769,1277,784,382,54843,50111,1
LOUNAS5484350250,228889,1376,846,413,54843,50250,1
LOUNAS5484350250,228891,1376,846,413,54843,50250,2
LOUNAS5484350250,228271,1376,846,413,54843,50250,3
LOUNAS5484350250,228270,1376,846,413,54843,50250,4
LOUNAS5484350250,227709,1376,846,413,54843,50250,5
LOUNAS5484354303,227269,979,564,274,54843,54303,1
LOUNAS5484354303,227942,979,564,274,54843,54303,2
LOUNAS5484354303,227270,979,564,274,54843,54303,3
LOUNAS5484354303,227310,979,564,274,54843,54303,4
LOUNAS5484354303,228801,979,564,274,54843,54303,5
LOUNAS5484354303,227956,979,564,274,54843,54303,6
LOUNAS5484354303,227963,979,564,274,54843,54303,7
LOUNAS5484354476,228275,770,387,194,54843,54476,1
LOUNAS5484354923,230103,1121,580,274,54843,54923,1
LOUNAS5484354956,227933,979,857,318,54843,54956,1
LOUNAS5484357104,228064,1515,768,374,54843,57104,1
LOUNAS5484357108,228773,1527,759,376,54843,57108,1
LOUNAS5484361802,229220,1453,1047,525,54843,61802,1
LOUNAS5484373044,229644,2461,1758,890,54843,73044,1
LOUNAS5538964730,227635,1556,1150,561,55389,64730,1
LOUNAS5538972143,228332,2624,1878,937,55389,72143,1
LOUNAS5561628669,229362,3167,2479,1214,55616,28669,1
LOUNAS5561628669,229932,3167,2479,1214,55616,28669,2
LOUNAS5561628669,228012,3167,2479,1214,55616,28669,3
LOUNAS5561628669,229319,3167,2479,1214,55616,28669,4
LOUNAS5561635242,229322,3051,2283,1173,55616,35242,1
LOUNAS5561640210,230002,2228,1648,806,55616,40210,1
LOUNAS5561640210,228189,2228,1648,806,55616,40210,2
LOUNAS5561643554,226661,2259,1526,691,55616,43554,1
LOUNAS5561643554,229676,2259,1526,691,55616,43554,2
LOUNAS5561646176,227557,2373,1598,715,55616,46176,1
LOUNAS5561648161,228184,2409,1619,783,55616,48161,1
LOUNAS5561648161,227091,2409,1619,783,55616,48161,2
LOUNAS5561650250,229326,1423,936,463,55616,50250,1
LOUNAS5561650250,229329,1423,936,463,55616,50250,2
LOUNAS5561650250,229328,1423,936,463,55616,50250,3
LOUNAS5561654487,229035,1065,466,224,55616,54487,1
LOUNAS5561654701,227051,965,400,184,55616,54701,1
LOUNAS5561660617,230118,1533,1143,510,55616,60617,1
LOUNAS5561660617,229458,1533,1143,510,55616,60617,2
LOUNAS5561660617,227815,1533,1143,510,55616,60617,3
LOUNAS5561662040,230063,1925,1413,710,55616,62040,1
LOUNAS5561662040,227057,1925,1413,710,55616,62040,2
LOUNAS5561675229,227047,3122,2266,1120,55616,75229,1
LOUNAS5561675229,229827,3122,2266,1120,55616,75229,2
LOUNAS5561677498,228840,3829,2702,1378,55616,77498,1
LOUNAS5561677498,229331,3829,2702,1378,55616,77498,2
LOUNAS5561677507,226306,3837,2741,1374,55616,77507,1
LOUNAS6061779907,228112,3992,2963,1493,60617,79907,1
LOUNAS6204054303,229344,1439,1020,489,62040,54303,1
LOUNAS6204055309,228462,1875,1203,605,62040,55309,1
LOUNAS6204055309,229512,1875,1203,605,62040,55309,2
LYNLIV5488077351,230018,4771,2501,1260,54880,77351,1
LYNLIV5488077351,228751,4771,2501,1260,54880,77351,2
LYNLIV5488077351,228549,4771,2501,1260,54880,77351,3
LYNLIV5488077351,228994,4771,2501,1260,54880,77351,4
LYNLIV5488077351,227984,4771,2501,1260,54880,77351,5
MAIBLO5512154880,229135,600,381,165,55121,54880,1
MAIBLO5512454880,230001,550,340,150,55124,54880,1
MAIBLO5543254880,228166,550,299,146,55432,54880,1
MAIBLO6013154880,230281,1750,959,453,60131,54880,1
MANSUP015512454880,227836,475,348,159,55124,54880,1
MANSUP015512454880,230729,475,348,159,55124,54880,2
MARLAW1637130501,228210,1800,1607,783,16371,30501,1
MARLAW4403030501,227926,1800,1502,732,44030,30501,1
MARLAW7250130501,228222,1500,1371,653,72501,30501,1
MARLAW7434430501,228944,1500,1665,845,74344,30501,1
MEGDUL5580649849,230286,1500,512,245,55806,49849,1
MEGDUL5580649849,230284,1500,512,245,55806,49849,2
MEGDUL5580649849,230290,1500,512,245,55806,49849,3
MEGDUL5580685614,229640,7800,3761,1901,55806,85614,1
MELTUL1546829483,230011,1550,1219,596,15468,29483,1
MESAUR5570538801,229927,3398,2165,1115,55705,38801,1
MESAUR5570546802,230164,2275,1436,707,55705,46802,1
MICDUL015607355811,229557,591,513,251,56073,55811,1
MLTROM3868349120,230728,1500,1182,596,38683,49120,1
NEWDEL5532821225,228467,2700,2589,1168,55328,21225,1
NEWDEL5532832780,228568,5300,3269,1660,55328,32780,1
NEWDEL5532873131,228569,2225,1623,805,55328,73131,1
NEWDEL5532892507,227982,6300,3753,1914,55328,92507,1
NEWDEL5532895564,227569,7600,4274,2148,55328,95564,1
NEWDEL5532895564,227480,7600,4274,2148,55328,95564,2
NEWHIB5574689822,230010,6300,3453,1781,55746,89822,1
NEWHIB5574689822,230007,6300,3453,1781,55746,89822,2
NEWHOD7704113501,229250,3200,3358,1691,77041,13501,1
NORTOR5580655373,229153,716,376,179,55806,55373,1
NORTOR5580655373,228035,716,376,179,55806,55373,2
NORTOR5580655901,230354,740,490,227,55806,55901,1
NORTOR5580656303,228473,694,309,146,55806,56303,1
NORTOR5667853042,230575,1647,1071,530,56678,53042,1
NORTOR5667854016,230162,805,542,261,56678,54016,1
NORTOR5667854880,229141,520,343,165,56678,54880,1
NORTOR5667854880,229814,520,343,165,56678,54880,2
NORTOR5667855042,230040,914,535,250,56678,55042,1
NORTOR5667855806,228215,654,339,161,56678,55806,1
NORTOR5667855806,230692,654,339,161,56678,55806,2
NORTOR5667855810,228909,654,341,158,56678,55810,1
NORTOR5667856325,228905,660,376,167,56678,56325,1
NORTOR5667856331,230796,655,353,174,56678,56331,1
OLYMIN5543255806,228451,550,323,148,55432,55806,1
OLYMIN5543255806,228102,550,323,148,55432,55806,2
ONELAK3885254880,229431,2400,1952,998,38852,54880,1
ONLGRE0380128269,228748,1700,1877,901,3801,28269,1
ONLGRE8243157501,228692,1500,1084,530,82431,57501,1
PACCHA3945542066,228843,987,948,470,39455,42066,1
PAROCA5314032802,229428,3800,2826,1408,53140,32802,1
PARPIT7013045044,228070,2100,1755,840,70130,45044,1
PATSIO5123860013,229356,900,1059,519,51238,60013,1
PAUTUL0810229169,230017,1400,1335,628,8102,29169,1
PAUTUL4425630260,229979,1800,1399,708,44256,30260,1
PENBAR015505749908,230068,1599,831,414,55057,49908,1
PENBAR015505749908,228887,1599,831,414,55057,49908,2
PENBAR015543449908,228318,1599,956,455,55434,49908,1
PLSCRA014104577041,229897,2000,2002,1017,41045,77041,1
PLSCRA3422052324,228867,2200,2654,1344,34220,52324,1
PLSCRA4321955768,229757,2666,1720,850,43219,55768,1
PLSCRA7011542348,228805,1600,1395,688,70115,42348,1
PLSCRA7034016354,229770,3691,2457,1273,70340,16354,1
PLSCRA7838754762,229992,2600,2802,1422,78387,54762,1
PREEAU031530125962,229662,2415,434,199,15301,25962,1
PREEAU035470124136,228483,4465,2135,1008,54701,24136,1
PREEAU035470126601,228145,3500,1778,872,54701,26601,1
PREEAU037704126601,228599,6389,2574,1260,77041,26601,1
PREEAU037977224136,228602,15102,2998,1524,79772,24136,1
PREEAU037977224136,228605,15102,2998,1524,79772,24136,2
PREEAU037977224136,228603,15102,2998,1524,79772,24136,3
PREEAU5573024151,229031,6570,2537,1252,55730,24151,1
PREEAU5573024963,229911,6162,3022,1507,55730,24963,1
PROALB017563855416,228808,2500,1842,938,75638,55416,1
QUALAK5488032055,230351,5822,2938,1491,54880,32055,1
RDOFAR5209959101,227950,5426,2104,1051,52099,59101,1
RDOFAR5209959901,M234387,3418,3086,1518,52099,59901,1
RDOFAR5209975014,227692,4349,1849,905,52099,75014,1
RDOFAR5209976164,229242,3195,1865,940,52099,76164,1
RDOFAR5209976643,228265,3995,2060,1017,52099,76643,1
RDOFAR5209978130,M235222,4584,2296,1150,52099,78130,1
RDOFAR5209978130,229007,4584,2296,1150,52099,78130,2
RDOFAR5209978130,228427,4584,2296,1150,52099,78130,3
RDOFAR5209978130,230590,4584,2296,1150,52099,78130,4
RDOFAR5209978130,228685,4584,2296,1150,52099,78130,5
RDOFAR5209978130,229609,4584,2296,1150,52099,78130,6
RDOFAR5209978660,229193,3956,2201,1100,52099,78660,1
RDOFAR5209978660,M237383,3956,2201,1100,52099,78660,2
RDOFAR5209978660,228788,3956,2201,1100,52099,78660,3
RDOFAR5209978660,229241,3956,2201,1100,52099,78660,4
RDOFAR5209978660,228100,3956,2201,1100,52099,78660,5
RDOFAR5209985040,M234612,5984,3324,1655,52099,85040,1
RDOFAR5209992040,227599,7489,3893,1969,52099,92040,1
