KEY,AggLoadID,AggTotalRev,AggLdCost,AggLdMiles,AggOrgZip,AggDstZip,MARGIN_RANK
SIERRA PACIFIC INDUSTRIES_96080_51570,TPOD-B0706289,4204,3143,1722,96080,51570,4
SIERRA PACIFIC INDUSTRIES_96080_51570,TPOD-B0706439,4204,3143,1722,96080,51570,5
SIERRA PACIFIC INDUSTRIES_96080_51570,TPOD-B0706287,4204,3143,1722,96080,51570,6
SIERRA PACIFIC INDUSTRIES_96080_43554,TPOD-B0705934,5668,4321,2327,96080,43554,1
SIERRA PACIFIC INDUSTRIES_96080_43554,TPOD-B0706088,5668,4321,2327,96080,43554,2
SIERRA PACIFIC INDUSTRIES_96080_43554,TPOD-B0706288,5668,4321,2327,96080,43554,3
SIERRA PACIFIC INDUSTRIES_96021_54451,TPOD-B0706123,5147,3943,2160,96021,54451,1
SIERRA PACIFIC INDUSTRIES_96021_54451,TPOD-B0705926,5147,3943,2160,96021,54451,2
SIERRA PACIFIC INDUSTRIES_96021_54451,TPOD-B0705927,5147,3943,2160,96021,54451,3
SIERRA PACIFIC INDUSTRIES_96021_54451,TPOD-B0706122,5147,3943,2160,96021,54451,4
SIERRA PACIFIC INDUSTRIES_96021_54451,TPOD-B0706090,5147,3943,2160,96021,54451,5
SIERRA PACIFIC INDUSTRIES_96021_54451,TPOD-B0706284,5147,3943,2160,96021,54451,6
SIERRA PACIFIC INDUSTRIES_96021_54451,TPOD-B0706283,5147,3943,2160,96021,54451,7
"Hearth & Home Technologies, LLC_52641_28273",MSFM-A1300471,2022,1713,923,52641,28273,1
"Hearth & Home Technologies, LLC_52641_28273",MSFM-A1300062,2022,1713,923,52641,28273,2
"Hearth & Home Technologies, LLC_52641_28273",MSFM-A1300080,2022,1713,923,52641,28273,3
"Hearth & Home Technologies, LLC_52641_28273",MSFM-A1300079,2022,1713,923,52641,28273,4
"Hearth & Home Technologies, LLC_52641_28273",MSFM-A1300184,2022,1713,923,52641,28273,5
"Hearth & Home Technologies, LLC_52641_28273",MSFM-A1300233,2022,1713,923,52641,28273,6
"Hearth & Home Technologies, LLC_52641_28273",MSFM-A1300370,2022,1713,923,52641,28273,7
"Hearth & Home Technologies, LLC_52641_28273",MSFM-A1300232,2022,1713,923,52641,28273,8
"Hearth & Home Technologies, LLC_52641_29681",MSFM-A1300551,2258,1621,874,52641,29681,1
"Hearth & Home Technologies, LLC_52641_29681",MSFM-A1300111,2258,1621,874,52641,29681,2
"Hearth & Home Technologies, LLC_52641_29681",MSFM-A1300112,2258,1621,874,52641,29681,3
"Hearth & Home Technologies, LLC_52641_29681",MSFM-A1300186,2258,1621,874,52641,29681,4
"Hearth & Home Technologies, LLC_52641_29681",MSFM-A1300470,2258,1621,874,52641,29681,5
"Hearth & Home Technologies, LLC_52641_71106",MSFM-A1300336,2095,1396,767,52641,71106,1
"Hearth & Home Technologies, LLC_52641_71106",MSFM-A1300472,2095,1396,767,52641,71106,2
"Hearth & Home Technologies, LLC_52641_77041",MSFM-A1300496,2616,1893,996,52641,77041,1
"Hearth & Home Technologies, LLC_52641_72401",MSFM-A1300125,1400,848,464,52641,72401,1
"Hearth & Home Technologies, LLC_52641_70816",MSFM-A1300196,2372,1589,873,52641,70816,1
"Hearth & Home Technologies, LLC_55041_19530",MSFM-A1300126,2836,2144,1075,55041,19530,1
"Hearth & Home Technologies, LLC_55041_19530",MSFM-A1300108,2836,2144,1075,55041,19530,2
"Hearth & Home Technologies, LLC_55041_19530",MSFM-A1300180,2836,2144,1075,55041,19530,3
"Hearth & Home Technologies, LLC_55041_19530",MSFM-A1300359,2836,2144,1075,55041,19530,4
"Hearth & Home Technologies, LLC_55041_19530",MSFM-A1300344,2836,2144,1075,55041,19530,5
"Hearth & Home Technologies, LLC_55041_19530",MSFM-A1300469,2836,2144,1075,55041,19530,6
"Hearth & Home Technologies, LLC_55041_19530",MSFM-A1300389,2836,2144,1075,55041,19530,7
"Hearth & Home Technologies, LLC_55041_19530",MSFM-A1300234,2836,2144,1075,55041,19530,8
"Hearth & Home Technologies, LLC_55041_19530",MSFM-A1300235,2836,2144,1075,55041,19530,9
"Hearth & Home Technologies, LLC_55041_52641",MSFM-A1300278,2255,518,279,55041,52641,1
"Hearth & Home Technologies, LLC_55041_52641",MSFM-A1300396,2255,518,279,55041,52641,2
"Hearth & Home Technologies, LLC_55041_52641",MSFM-A1300371,2255,518,279,55041,52641,3
"Hearth & Home Technologies, LLC_55041_52641",MSFM-A1300127,2255,518,279,55041,52641,4
Uponor Inc_55044_03053,MSFM-A1300381,4144,2807,1437,55044,03053,1
Uponor Inc_55044_03053,MSFM-A1300173,4144,2807,1437,55044,03053,2
Uponor Inc_55044_03053,MSFM-A1300194,4144,2807,1437,55044,03053,3
Uponor Inc_55044_03053,MSFM-A1299988,4144,2807,1437,55044,03053,4
Uponor Inc_55044_03053,MSFM-A1300299,4144,2807,1437,55044,03053,5
Uponor Inc_55044_02745,MSFM-A1300239,4379,2956,1476,55044,02745,1
Uponor Inc_55044_02745,MSFM-A1300012,4379,2956,1476,55044,02745,2
Uponor Inc_55044_39301,MSFM-A1300446,2724,1897,1041,55044,39301,1
Uponor Inc_55044_39301,MSFM-A1300270,2724,1897,1041,55044,39301,2
Uponor Inc_55044_78154,MSFM-A1300195,2980,2158,1180,55044,78154,1
Uponor Inc_55044_78154,MSFM-A1300220,2980,2158,1180,55044,78154,2
Uponor Inc_55044_78664,MSFM-A1300117,2772,2017,1099,55044,78664,1
Uponor Inc_55044_78664,MSFM-A1300354,2772,2017,1099,55044,78664,2
Uponor Inc_55044_32808,MSFM-A1300272,4709,2987,1638,55044,32808,1
Uponor Inc_55044_32804,MSFM-A1300355,4567,2926,1591,55044,32804,1
Uponor Inc_55044_30360,MSFM-A1300087,2749,2083,1146,55044,30360,1
Uponor Inc_55044_43213,MSFM-A1300219,2085,1506,788,55044,43213,1
Uponor Inc_55044_77040,MSFM-A1300271,3208,2356,1252,55044,77040,1
Uponor Inc_55044_78665,MSFM-A1300118,2789,2027,1097,55044,78665,1
Uponor Inc_55044_77489,MSFM-A1300070,3015,2176,1183,55044,77489,1
Uponor Inc_55044_32824,MSFM-A1300445,4594,2927,1600,55044,32824,1
Uponor Inc_55044_33619,MSFM-A1300298,4676,2962,1631,55044,33619,1
Uponor Inc_55044_23875,MSFM-A1300412,3461,2356,1250,55044,23875,1
Uponor Inc_55044_80223,MSFM-A1300467,3027,1637,897,55044,80223,1
Uponor Inc_55044_33916,MSFM-A1300174,5143,3159,1732,55044,33916,1
Uponor Inc_55044_34677,MSFM-A1299963,4650,2949,1622,55044,34677,1
Uponor Inc_55044_98107,MSFM-A1300335,4236,3102,1689,55044,98107,1
Uponor Inc_55044_98201,MSFM-A1300013,4280,3119,1718,55044,98201,1
Uponor Inc_55044_35222,MSFM-A1300477,2806,2022,1112,55044,35222,1
^CH ROBINSON COMPANY_80216_52404,TPOD-B0706216,842,1462,797,80216,52404,1
^CH ROBINSON COMPANY_80216_52404,TPOD-B0706661,842,1462,797,80216,52404,2
^CH ROBINSON COMPANY_80216_52404,TPOD-B0706261,842,1462,797,80216,52404,3
^CH ROBINSON COMPANY_80216_52404,TPOD-B0706144,842,1462,797,80216,52404,4
^CH ROBINSON COMPANY_80216_52404,TPOD-B0706373,842,1462,797,80216,52404,5
^CH ROBINSON COMPANY_55744_53089,TPOD-B0706129,1110,909,468,55744,53089,1
^CH ROBINSON COMPANY_55744_50317,TPOD-B0706192,1100,775,420,55744,50317,1
^CH ROBINSON COMPANY_93212_84119,TPOD-B0706494,1720,1434,774,93212,84119,1
^CH ROBINSON COMPANY_80504_55317,TPOD-B0706212,930,1569,851,80504,55317,1
^CH ROBINSON COMPANY_84083_97045,TPOD-B0706018,1400,0,0,84083,97045,1
^CH ROBINSON COMPANY_59401_97217,TPOD-B0706403,1485,1353,734,59401,97217,1
^CH ROBINSON COMPANY_95826_46806,TPOD-B0706473,3550,4075,2202,95826,46806,1
^CH ROBINSON COMPANY_85353_84101,TPOD-B0706317,1570,1231,670,85353,84101,1
^CH ROBINSON COMPANY_52358_60450,TPOD-B0706103,473,344,167,52358,60450,1
^CH ROBINSON COMPANY_84104_52404,TPOD-B0706502,1750,2204,1213,84104,52404,1
^CH ROBINSON COMPANY_95765_91351,TPOD-B0706584,690,793,429,95765,91351,1
^CH ROBINSON COMPANY_80916_46231,TPOD-B0706352,2120,1961,1046,80916,46231,1
^CH ROBINSON COMPANY_52761_97015,TPOD-B0706020,3590,3554,1947,52761,97015,1
^CH ROBINSON COMPANY_93291_85009,TPOD-B0706341,1070,1026,560,93291,85009,1
^CH ROBINSON COMPANY_95330_56159,TPOD-B0706475,3500,3309,1809,95330,56159,1
^CH ROBINSON COMPANY_90703_55318,TPOD-B0706316,3500,3360,1839,90703,55318,1
^CH ROBINSON COMPANY_80204_91710,TPOD-B0706431,860,-8,0,80204,91710,1
^CH ROBINSON COMPANY_75238_53081,TPOD-B0706313,1395,1980,1057,75238,53081,1
^CH ROBINSON COMPANY_37885_55432,TPOD-B0706093,1900,1954,988,37885,55432,1
^CH ROBINSON COMPANY_76065_46750,TPOD-B0706312,1482,1895,1031,76065,46750,1
^CH ROBINSON COMPANY_85225_95054,TPOD-B0706148,1150,1359,739,85225,95054,1
^CH ROBINSON COMPANY_82072_55126,TPOD-B0706279,1010,1539,841,82072,55126,1
^CH ROBINSON COMPANY_62246_29353,TPOD-B0706608,1300,1223,664,62246,29353,1
^ARRIVE LOGISTICS_71203_56320,MSFM-A1300310,1590,2037,1117,71203,56320,1
^ARRIVE LOGISTICS_71203_54601,MSFM-A1300137,1650,1909,1044,71203,54601,1
^ARRIVE LOGISTICS_55912_78222,MSFM-A1300524,2400,2127,1140,55912,78222,1
^ARRIVE LOGISTICS_70508_68138,MSFM-A1300455,1500,1732,946,70508,68138,1
^ARRIVE LOGISTICS_92324_98499,JMEP-A0425299,3000,2494,1356,92324,98499,1
^ARRIVE LOGISTICS_19030_56367,MSFM-A1300453,1500,2755,1259,19030,56367,1
^ARRIVE LOGISTICS_13204_55429,NOTG-247526,1550,2174,1096,13204,55429,1
^ARRIVE LOGISTICS_33801_36207,JMEP-A0425281,600,1098,546,33801,36207,1
^ARRIVE LOGISTICS_98632_56303,NOTG-247631,3000,3056,1683,98632,56303,1
^ARRIVE LOGISTICS_30025_57104,MSFM-A1300512,1350,2258,1216,30025,57104,1
^ARRIVE LOGISTICS_85355_55362,NOTG-247592,3000,3181,1734,85355,55362,1
^ARRIVE LOGISTICS_36703_55912,MSFM-A1300290,1450,1833,1008,36703,55912,1
^ARRIVE LOGISTICS_90620_55429,NOTG-247636,3700,3387,1866,90620,55429,1
^ARRIVE LOGISTICS_49423_53598,JMEP-A0425435,675,633,302,49423,53598,1
^ARRIVE LOGISTICS_30165_52402,NOTG-247502,1050,1472,809,30165,52402,1
^ARRIVE LOGISTICS_71292_68137,MSFM-A1300318,1500,1498,811,71292,68137,1
^ARRIVE LOGISTICS_64701_50036,NOTG-247668,625,472,257,64701,50036,1
^ARRIVE LOGISTICS_25430_55374,MSFM-A1300254,1600,2274,1087,25430,55374,1
^ARRIVE LOGISTICS_73505_29706,NOTG-247609,1950,2109,1155,73505,29706,1
^ARRIVE LOGISTICS_30549_55811,MSFM-A1300300,1800,2370,1285,30549,55811,1
^ARRIVE LOGISTICS_21225_51041,NOTG-247785,1750,2446,1215,21225,51041,1
^ARRIVE LOGISTICS_39194_30263,MSFM-A1300171,750,781,419,39194,30263,1
^ARRIVE LOGISTICS_29445_39271,MSFM-A1300565,1000,1242,677,29445,39271,1
^ARRIVE LOGISTICS_18603_54751,MSFM-A1300289,1350,2039,995,18603,54751,1
^ARRIVE LOGISTICS_78503_54220,MSFM-A1300268,2630,2943,1596,78503,54220,1
^ARRIVE LOGISTICS_76106_55433,MSFM-A1300139,1600,1842,997,76106,55433,1
^ARRIVE LOGISTICS_75211_57401,MSFM-A1300479,1750,1799,964,75211,57401,1
^SF Advance Transportation Services_55021_29715,MSFM-A1300376,2299,2226,1179,55021,29715,1
^SF Advance Transportation Services_55021_29715,MSFM-A1300207,2299,2226,1179,55021,29715,2
^SF Advance Transportation Services_55021_29715,MSFM-A1300244,2299,2226,1179,55021,29715,3
^SF Advance Transportation Services_55021_29715,MSFM-A1300206,2299,2226,1179,55021,29715,4
^SF Advance Transportation Services_55021_29715,MSFM-A1300297,2299,2226,1179,55021,29715,5
^SF Advance Transportation Services_55021_29715,MSFM-A1300151,2299,2226,1179,55021,29715,6
^SF Advance Transportation Services_55021_29715,MSFM-A1300368,2299,2226,1179,55021,29715,7
^SF Advance Transportation Services_55021_29715,MSFM-A1300243,2299,2226,1179,55021,29715,8
^SF Advance Transportation Services_55021_29715,MSFM-A1300283,2299,2226,1179,55021,29715,9
^SF Advance Transportation Services_55021_29715,MSFM-A1300284,2299,2226,1179,55021,29715,10
^SF Advance Transportation Services_55021_29715,MSFM-A1300503,2299,2226,1179,55021,29715,11
^SF Advance Transportation Services_55021_29715,MSFM-A1300519,2299,2226,1179,55021,29715,12
^SF Advance Transportation Services_55021_76018,MSFM-A1300425,1900,1715,917,55021,76018,1
^SF Advance Transportation Services_55021_76018,MSFM-A1300521,1900,1715,917,55021,76018,2
^SF Advance Transportation Services_55021_76018,MSFM-A1300426,1900,1715,917,55021,76018,3
^SF Advance Transportation Services_55021_76018,MSFM-A1300115,1900,1715,917,55021,76018,4
^SF Advance Transportation Services_55021_76018,MSFM-A1300520,1900,1715,917,55021,76018,5
^SF Advance Transportation Services_55021_76018,MSFM-A1300114,1900,1715,917,55021,76018,6
^SF Advance Transportation Services_55021_76018,MSFM-A1300150,1900,1715,917,55021,76018,7
^SF Advance Transportation Services_55021_76018,MSFM-A1300241,1900,1715,917,55021,76018,8
^SF Advance Transportation Services_55044_29715,MSFM-A1300124,2300,2259,1196,55044,29715,1
^SF Advance Transportation Services_55044_29715,MSFM-A1300444,2300,2259,1196,55044,29715,2
^SF Advance Transportation Services_55044_29715,MSFM-A1300436,2300,2259,1196,55044,29715,3
^SF Advance Transportation Services_55044_76018,MSFM-A1300438,1900,1753,946,55044,76018,1
^SF Advance Transportation Services_52068_76018,MSFM-A1300409,1900,1726,926,52068,76018,1
SOLVENTUM US LLC_50436_97030,NOTG-247783,4142,3166,1744,50436,97030,1
SOLVENTUM US LLC_50436_97030,NOTG-247656,4142,3166,1744,50436,97030,2
SOLVENTUM US LLC_50436_97030,NOTG-247563,4142,3166,1744,50436,97030,3
SOLVENTUM US LLC_50436_97030,NOTG-247488,4142,3166,1744,50436,97030,4
SOLVENTUM US LLC_50436_95620,NOTG-247612,4452,3406,1876,50436,95620,1
SOLVENTUM US LLC_50436_95620,NOTG-247781,4452,3406,1876,50436,95620,2
SOLVENTUM US LLC_50436_95620,NOTG-247516,4452,3406,1876,50436,95620,3
SOLVENTUM US LLC_50436_95620,NOTG-247660,4452,3406,1876,50436,95620,4
SOLVENTUM US LLC_50436_21903,NOTG-247782,2937,2378,1148,50436,21903,1
SOLVENTUM US LLC_50436_21903,NOTG-247529,2937,2378,1148,50436,21903,2
SOLVENTUM US LLC_50436_21903,NOTG-247607,2937,2378,1148,50436,21903,3
SOLVENTUM US LLC_50436_21903,NOTG-247661,2937,2378,1148,50436,21903,4
SOLVENTUM US LLC_50436_33823,NOTG-247735,3788,2708,1488,50436,33823,1
SOLVENTUM US LLC_50436_33823,NOTG-247639,3788,2708,1488,50436,33823,2
SOLVENTUM US LLC_50436_33823,NOTG-247549,3788,2708,1488,50436,33823,3
SOLVENTUM US LLC_50436_95377,NOTG-247603,4523,3495,1925,50436,95377,1
SOLVENTUM US LLC_50436_95377,NOTG-247536,4523,3495,1925,50436,95377,2
SOLVENTUM US LLC_50436_95377,NOTG-247537,4523,3495,1925,50436,95377,3
SOLVENTUM US LLC_50436_78045,NOTG-247640,2764,2342,1284,50436,78045,1
SOLVENTUM US LLC_50436_78045,NOTG-247545,2764,2342,1284,50436,78045,2
SOLVENTUM US LLC_50436_85353,NOTG-247513,3830,2954,1620,50436,85353,1
SOLVENTUM US LLC_50436_85353,NOTG-247594,3830,2954,1620,50436,85353,2
SOLVENTUM US LLC_50436_92376,NOTG-247476,4148,3293,1814,50436,92376,1
SOLVENTUM US LLC_50436_90746,NOTG-247572,4202,3390,1867,50436,90746,1
SOLVENTUM US LLC_50436_60714,NOTG-247674,1035,729,376,50436,60714,1
BRP_30268_30268,MSFM-A1300277,2464,2026,1107,30268,30268,1
BRP_30268_30268,MSFM-A1300230,2464,2026,1107,30268,30268,2
BRP_30268_30268,MSFM-A1300143,2464,2026,1107,30268,30268,3
BRP_30268_30268,MSFM-A1300340,2464,2026,1107,30268,30268,4
BRP_30268_30268,MSFM-A1300373,2464,2026,1107,30268,30268,5
BRP_30268_30268,MSFM-A1300481,2464,2026,1107,30268,30268,6
BRP_30268_30268,MSFM-A1300229,2464,2026,1107,30268,30268,7
BRP_30268_30268,MSFM-A1300517,2464,2026,1107,30268,30268,8
BRP_30268_30268,MSFM-A1300423,2464,2026,1107,30268,30268,9
BRP_30268_30268,MSFM-A1300172,2464,2026,1107,30268,30268,10
BRP_84104_84104,MSFM-A1300378,4154,3285,1797,84104,84104,1
BRP_84104_84104,MSFM-A1300255,4154,3285,1797,84104,84104,2
BRP_84104_84104,MSFM-A1300334,4154,3285,1797,84104,84104,3
BRP_84104_84104,MSFM-A1300516,4154,3285,1797,84104,84104,4
BRP_84104_84104,MSFM-A1300153,4154,3285,1797,84104,84104,5
BRP_76177_76177,MSFM-A1300218,1943,1532,840,76177,76177,1
BRP_76177_76177,MSFM-A1300391,1943,1532,840,76177,76177,2
BRP_76177_76177,MSFM-A1300279,1943,1532,840,76177,76177,3
BRP_76177_76177,MSFM-A1300337,1943,1532,840,76177,76177,4
BRP_76177_76177,MSFM-A1300162,1943,1532,840,76177,76177,5
BRP_85233_85233,MSFM-A1300413,3874,3132,1725,85233,85233,1
BRP_85233_85233,MSFM-A1300054,3874,3132,1725,85233,85233,2
BRP_85233_85233,MSFM-A1300484,3874,3132,1725,85233,85233,3
BRP_85233_85233,MSFM-A1300313,3874,3132,1725,85233,85233,4
MAIL DALLAS_50450_50450,NOTG-247760,4333,8,1,50450,50450,1
MAIL DALLAS_50450_50450,NOTG-247774,4333,8,1,50450,50450,2
MAIL DALLAS_50450_50450,NOTG-247584,4333,8,1,50450,50450,3
MAIL DALLAS_50450_50450,NOTG-247764,4333,8,1,50450,50450,4
MAIL DALLAS_50450_50450,NOTG-247580,4333,8,1,50450,50450,5
MAIL DALLAS_50450_50450,NOTG-247770,4333,8,1,50450,50450,6
MAIL DALLAS_50450_50450,NOTG-247582,4333,8,1,50450,50450,7
MAIL DALLAS_50450_50450,NOTG-247763,4333,8,1,50450,50450,8
MAIL DALLAS_50450_50450,NOTG-247767,4333,8,1,50450,50450,9
MAIL DALLAS_50450_50450,NOTG-247765,4333,8,1,50450,50450,10
MAIL DALLAS_50450_50450,NOTG-247758,4333,8,1,50450,50450,11
MAIL DALLAS_50450_50450,NOTG-247383,4333,8,1,50450,50450,12
MAIL DALLAS_50450_50450,NOTG-247581,4333,8,1,50450,50450,13
MAIL DALLAS_50450_50450,NOTG-247772,4333,8,1,50450,50450,14
MAIL DALLAS_50450_50450,NOTG-247773,4333,8,1,50450,50450,15
MAIL DALLAS_50450_50450,NOTG-247762,4333,8,1,50450,50450,16
MAIL DALLAS_50450_50450,NOTG-247583,4333,8,1,50450,50450,17
MAIL DALLAS_50450_50450,NOTG-247761,4333,8,1,50450,50450,18
MAIL DALLAS_50450_50450,NOTG-247585,4333,8,1,50450,50450,19
MAIL DALLAS_50450_50450,NOTG-247766,4333,8,1,50450,50450,20
MAIL DALLAS_50450_50450,NOTG-247759,4333,8,1,50450,50450,21
MAIL DALLAS_50450_50450,NOTG-247757,4333,8,1,50450,50450,22
MAIL DALLAS_50450_50450,NOTG-247771,4333,8,1,50450,50450,23
MAIL DALLAS_50450_50450,NOTG-247769,4333,8,1,50450,50450,24
PELLA CORPORATION_50219_84065,TPOD-B0706016,2909,2077,1141,50219,84065,1
PELLA CORPORATION_50219_84065,TPOD-B0706091,2909,2077,1141,50219,84065,2
PELLA CORPORATION_50219_84065,TPOD-B0706282,2909,2077,1141,50219,84065,3
PELLA CORPORATION_50219_84065,TPOD-B0705859,2909,2077,1141,50219,84065,4
PELLA CORPORATION_50219_84065,TPOD-B0706364,2909,2077,1141,50219,84065,5
PELLA CORPORATION_50219_84065,TPOD-B0705954,2909,2077,1141,50219,84065,6
PELLA CORPORATION_50219_84065,TPOD-B0706193,2909,2077,1141,50219,84065,7
PELLA CORPORATION_50219_84065,TPOD-B0706363,2909,2077,1141,50219,84065,8
PELLA CORPORATION_50219_84065,TPOD-B0706015,2909,2077,1141,50219,84065,9
PELLA CORPORATION_50219_83338,TPOD-B0706196,3345,2401,1304,50219,83338,1
PELLA CORPORATION_50219_83338,TPOD-B0705847,3345,2401,1304,50219,83338,2
PELLA CORPORATION_50219_83338,TPOD-B0705861,3345,2401,1304,50219,83338,3
PELLA CORPORATION_50219_83338,TPOD-B0705956,3345,2401,1304,50219,83338,4
PELLA CORPORATION_50219_83338,TPOD-B0706017,3345,2401,1304,50219,83338,5
PELLA CORPORATION_50219_83338,TPOD-B0706365,3345,2401,1304,50219,83338,6
PELLA CORPORATION_50219_83705,TPOD-B0705953,3658,2609,1433,50219,83705,1
PELLA CORPORATION_50219_83705,TPOD-B0706092,3658,2609,1433,50219,83705,2
PELLA CORPORATION_50219_83705,TPOD-B0706281,3658,2609,1433,50219,83705,3
PELLA CORPORATION_50219_85284,TPOD-B0706071,3412,2792,1503,50219,85284,1
PELLA CORPORATION_50219_89030,TPOD-B0706406,4464,3457,1888,50219,89030,1
PELLA CORPORATION_50219_99212,TPOD-B0706095,3492,2804,1517,50219,99212,1
PELLA CORPORATION_50219_89148,TPOD-B0706070,3749,2696,1474,50219,89148,1
PELLA CORPORATION_50219_85233,TPOD-B0706140,3428,2827,1522,50219,85233,1
^CH ROBINSON WORLDWIDE_27028_56007,NOTG-247727,1957,2041,1104,27028,56007,1
^CH ROBINSON WORLDWIDE_27028_56007,NOTG-247627,1957,2041,1104,27028,56007,2
^CH ROBINSON WORLDWIDE_27028_56007,NOTG-247726,1957,2041,1104,27028,56007,3
^CH ROBINSON WORLDWIDE_27028_56007,NOTG-247633,1957,2041,1104,27028,56007,4
^CH ROBINSON WORLDWIDE_27028_56007,NOTG-247728,1957,2041,1104,27028,56007,5
^CH ROBINSON WORLDWIDE_45365_50436,NOTG-247693,2357,1324,716,45365,50436,1
^CH ROBINSON WORLDWIDE_45365_50436,NOTG-247692,2357,1324,716,45365,50436,2
^CH ROBINSON WORLDWIDE_92083_55431,NOTG-247540,4000,3442,1896,92083,55431,1
^CH ROBINSON WORLDWIDE_08817_63353,NOTG-247598,1363,2076,996,08817,63353,1
^CH ROBINSON WORLDWIDE_30721_93291,NOTG-247832,2376,4132,2255,30721,93291,1
^CH ROBINSON WORLDWIDE_59741_66062,NOTG-247652,1705,0,0,59741,66062,1
^CH ROBINSON WORLDWIDE_17201_55033,NOTG-247506,1600,2218,1025,17201,55033,1
^CH ROBINSON WORLDWIDE_63044_30096,NOTG-247634,1300,1070,587,63044,30096,1
^CH ROBINSON WORLDWIDE_32206_56085,NOTG-247637,1750,2696,1485,32206,56085,1
^CH ROBINSON WORLDWIDE_63043_71411,NOTG-247800,1120,1165,639,63043,71411,1
^CH ROBINSON WORLDWIDE_90502_50112,NOTG-247750,4000,3183,1753,90502,50112,1
^CH ROBINSON WORLDWIDE_14141_52228,NOTG-247606,1400,1560,781,14141,52228,1
^CH ROBINSON WORLDWIDE_04974_52553,NOTG-247650,2200,2845,1493,04974,52553,1
^CH ROBINSON WORLDWIDE_90201_56007,NOTG-247548,3800,3336,1837,90201,56007,1
^CH ROBINSON WORLDWIDE_32533_55987,NOTG-247645,1800,2255,1210,32533,55987,1
^CH ROBINSON WORLDWIDE_32219_55429,NOTG-247816,1580,2724,1471,32219,55429,1
GE Ryder Transportation-CTSI (GETS01)_16505_16505,MSFM-A1300006,5825,4395,2420,16505,16505,1
GE Ryder Transportation-CTSI (GETS01)_16505_16505,MSFM-A1300145,5825,4395,2420,16505,16505,2
GE Ryder Transportation-CTSI (GETS01)_16505_16505,MSFM-A1300265,5825,4395,2420,16505,16505,3
GE Ryder Transportation-CTSI (GETS01)_16505_16505,MSFM-A1300408,5825,4395,2420,16505,16505,4
GE Ryder Transportation-CTSI (GETS01)_16505_16505,MSFM-A1300049,5825,4395,2420,16505,16505,5
GE Ryder Transportation-CTSI (GETS01)_16505_16505,MSFM-A1300161,5825,4395,2420,16505,16505,6
GE Ryder Transportation-CTSI (GETS01)_16505_16505,MSFM-A1300296,5825,4395,2420,16505,16505,7
GE Ryder Transportation-CTSI (GETS01)_16505_16505,MSFM-A1300435,5825,4395,2420,16505,16505,8
GE Ryder Transportation-CTSI (GETS01)_16505_16505,MSFM-A1300146,5825,4395,2420,16505,16505,9
GE Ryder Transportation-CTSI (GETS01)_16505_16505,MSFM-A1300264,5825,4395,2420,16505,16505,10
GE Ryder Transportation-CTSI (GETS01)_16505_16505,MSFM-A1300407,5825,4395,2420,16505,16505,11
GE Ryder Transportation-CTSI (GETS01)_16505_76177,MSFM-A1300083,3220,2390,1312,16505,76177,1
GE Ryder Transportation-CTSI (GETS01)_16505_76177,MSFM-A1300082,3220,2390,1312,16505,76177,2
GE Ryder Transportation-CTSI (GETS01)_16505_76177,MSFM-A1300330,3220,2390,1312,16505,76177,3
GE Ryder Transportation-CTSI (GETS01)_16505_76177,MSFM-A1300215,3220,2390,1312,16505,76177,4
GE Ryder Transportation-CTSI (GETS01)_16505_76177,MSFM-A1300216,3220,2390,1312,16505,76177,5
GE Ryder Transportation-CTSI (GETS01)_16505_76177,MSFM-A1300331,3220,2390,1312,16505,76177,6
GE Ryder Transportation-CTSI (GETS01)_16505_76177,MSFM-A1300489,3220,2390,1312,16505,76177,7
GE Ryder Transportation-CTSI (GETS01)_16505_76177,MSFM-A1300490,3220,2390,1312,16505,76177,8
^ECHO GLOBAL LOGISTICS_29642_55378,NOTG-247734,2300,2120,1130,29642,55378,1
^ECHO GLOBAL LOGISTICS_29642_55378,NOTG-247618,2300,2120,1130,29642,55378,2
^ECHO GLOBAL LOGISTICS_29642_55378,NOTG-247839,2300,2120,1130,29642,55378,3
^ECHO GLOBAL LOGISTICS_56320_28115,MSFM-A1300303,2800,2327,1214,56320,28115,1
^ECHO GLOBAL LOGISTICS_56320_95691,MSFM-A1300406,3850,3303,1807,56320,95691,1
^ECHO GLOBAL LOGISTICS_18640_55303,MSFM-A1300358,1600,2298,1120,18640,55303,1
^ECHO GLOBAL LOGISTICS_50501_75460,MSFM-A1300416,1300,1312,698,50501,75460,1
^ECHO GLOBAL LOGISTICS_75455_36732,MSFM-A1300493,800,879,463,75455,36732,1
^ECHO GLOBAL LOGISTICS_55046_31535,MSFM-A1300432,2800,2434,1340,55046,31535,1
^ECHO GLOBAL LOGISTICS_86321_52627,MSFM-A1300101,2650,2976,1616,86321,52627,1
^ECHO GLOBAL LOGISTICS_78045_55123,MSFM-A1300451,2500,2522,1363,78045,55123,1
^ECHO GLOBAL LOGISTICS_77041_55433,MSFM-A1300282,1800,2208,1201,77041,55433,1
^ECHO GLOBAL LOGISTICS_55016_29706,MSFM-A1300135,2400,2189,1165,55016,29706,1
^ECHO GLOBAL LOGISTICS_60428_75041,MSFM-A1300482,1750,1719,944,60428,75041,1
^ECHO GLOBAL LOGISTICS_75244_47591,MSFM-A1300557,1200,1473,800,75244,47591,1
^ECHO GLOBAL LOGISTICS_53132_17603,MSFM-A1300415,2000,1586,779,53132,17603,1
