KEY,trip_id,trip_revenue,trip_cost,trip_distance,trip_orgn_zip,trip_dst_zip,MARGIN_RANK,must_take_flag,deadhead_cost,tour_id,tour_position,prior_two_trips,next_two_trips,prior_zip,next_zip,accepted
A&W PALLET-Ast/43506/43050,1928887,525,349,165,43506,43050,1,False,,,,,,,,0
A&W PALLET-Log/43318/43506,1925169,450,235,111,43318,43506,1,False,159.31300354003906,2.0,289.0,[1925809 1923397],[1920106 1919356],43162,43537,1
AJM PACKAGING-Ast/48195/43554,1922198,552,215,101,48195,43554,1,False,120.00199890136719,1.0,876.0,[1932224 1922461],[1925119 1920611],48038,43512,1
AJM PACKAGING-Ast/48209/43545,1924668,585,205,97,48209,43545,1,False,0.0,5.0,6.0,[1930533 1926351],[1929549 1924698],48201,43512,1
ALTENLOH TRUFA-Ast/15906/43506,1923785,1034,804,356,15906,43506,1,False,99.31199645996094,1.0,423.0,[1926285 1918894],[1922837 1919972],15522,43512,1
ALTENLOH TRUFA-Ast/15906/43506,1922148,1034,804,356,15906,43506,2,False,99.31199645996094,1.0,756.0,[1923056 1931961],[1928727 1929059],15522,43512,1
ALTENLOH TRUFA-Ast/15906/43506,1923786,1034,804,356,15906,43506,3,False,99.31199645996094,1.0,1303.0,[1925134 1922464],[1924862 1922624],15522,43502,1
ALTENLOH TRUFA-Ast/15906/43506,1924628,1034,804,356,15906,43506,4,False,99.31199645996094,3.0,104.0,[1931570 1925731],[1925457 1929257],15522,43512,1
ALTENLOH TRUFA-Ast/15906/43506,1922557,1034,804,356,15906,43506,5,False,99.31199645996094,1.0,1418.0,[1925495 1928305],[1928728 1918532],15522,43512,1
ALTENLOH TRUFA-Ast/15906/43506,1922558,1034,804,356,15906,43506,6,False,99.31199645996094,1.0,453.0,[1931105 1925486],[1922400 1928729],15522,43512,1
ALTENLOH TRUFA-Ast/15906/43506,1923130,1034,804,356,15906,43506,7,False,99.31199645996094,2.0,160.0,[1929000 1929803],[1916873 1929882],15522,43512,1
ALTENLOH TRUFA-Ast/15906/43506,1922145,1034,804,356,15906,43506,8,False,99.31199645996094,0.0,139.0,[1924660 1929854],[1922402 1925588],15522,43512,1
ALTENLOH TRUFA-Ast/15906/43506,1922149,1034,804,356,15906,43506,9,False,99.31199645996094,6.0,3.0,[1920810 1926607],[1932168 1928380],15522,43502,1
ALTENLOH TRUFA-Ast/15906/43506,1925446,1034,804,356,15906,43506,10,False,99.31199645996094,0.0,58.0,[1920737 1924659],[1927228 1929245],15522,43502,1
ALTENLOH TRUFA-Ast/15906/43506,1927040,1034,804,356,15906,43506,11,False,99.31199645996094,1.0,1426.0,[1927003 1929410],[1926620 1928485],15522,43502,1
ALTENLOH TRUFA-Ast/15906/43506,1927042,1034,804,356,15906,43506,12,False,99.31199645996094,1.0,239.0,[1922178 1923140],[1929865 1928302],15522,43502,1
ALTENLOH TRUFA-Ast/15906/43506,1927904,1034,804,356,15906,43506,13,False,99.31199645996094,1.0,556.0,[1920668 1921104],[1923507 1923513],15522,43512,1
ALTENLOH TRUFA-Ast/15906/43506,1929524,1034,804,356,15906,43506,14,False,99.31199645996094,0.0,343.0,[1927394 1928323],[1917955 1922915],15522,43512,1
ALTENLOH TRUFA-Ast/15906/43506,1927043,1034,804,356,15906,43506,15,False,99.31199645996094,1.0,961.0,[1929892 1931760],[1928052 1919569],15522,43502,1
ALTENLOH TRUFA-Ast/15906/43506,1930002,1034,804,356,15906,43506,16,False,99.31199645996094,0.0,154.0,[1921973 1927882],[1930384 1925982],15522,43502,1
ALTENLOH TRUFA-Ast/15906/43506,1929525,1034,804,356,15906,43506,17,False,99.31199645996094,0.0,359.0,[1931712 1926635],[1926083 1922405],15522,43512,1
ALTENLOH TRUFA-Ast/15906/43506,1932813,1034,804,356,15906,43506,18,False,99.31199645996094,1.0,195.0,[1929206 1918886],[1929253 1926630],15522,43512,1
ALTENLOH TRUFA-Ast/15906/43506,1932355,1034,804,356,15906,43506,19,False,99.31199645996094,1.0,1061.0,[1922384 1929412],[1922623 1918718],15522,43502,1
ALTENLOH TRUFA-Ast/15906/43506,1932354,1034,804,356,15906,43506,20,False,99.31199645996094,2.0,401.0,[1928647 1929249],[1918530 1925590],15522,43512,1
ALTENLOH TRUFA-Ast/15906/43506,1931945,1034,804,356,15906,43506,21,False,99.31199645996094,1.0,278.0,[1928529 1922463],[1924087 1927064],15522,43502,1
ALTENLOH TRUFA-Ast/43506/48601,1922385,1025,375,180,43506,48601,1,False,109.65699768066406,1.0,204.0,[1932240 1929876],[1925014 1930585],45814,48601,1
ALTENLOH TRUFA-Ast/43506/48601,1931838,1025,375,180,43506,48601,2,False,109.65699768066406,0.0,168.0,[1927406 1918503],[1922454 1923271],45814,48601,1
ALTENLOH TRUFA-Ast/43554/38668,1925038,1899,1445,697,43554,38668,1,False,0.0,1.0,1155.0,[1920708 1934118],[1923416 1930541],43512,38701,1
ALTENLOH TRUFA-Ast/43554/62246,1923266,1192,805,388,43554,62246,1,False,0.0,1.0,912.0,[1922578 1922159],[1921944 1928333],43506,63043,1
ALTENLOH TRUFA-Ast/43554/62246,1930015,1192,805,388,43554,62246,2,False,0.0,3.0,12.0,[1932095 1928677],[1924750 1922497],43554,62246,1
ALTENLOH TRUFA-Ast/44101/17013,1925735,1443,879,335,44101,17013,1,False,0.0,4.0,9.0,[1931757 1921036],[1914361 1923516],44130,17331,1
ALTENLOH TRUFA-Ast/44101/17013,1929302,1443,879,335,44101,17013,2,False,0.0,1.0,1458.0,[1925150 1925093],[1929204 1912690],44128,17304,1
ALTENLOH TRUFA-Ast/44101/17013,1932240,1443,879,335,44101,17013,3,False,0.0,1.0,202.0,[1932315 1922450],[1929876 1922385],44139,17331,1
ALTENLOH TRUFA-Ast/44101/17777,1928437,1332,607,292,44101,17777,1,False,0.0,1.0,851.0,[1924118 1918051],[1932271 1923940],44128,17701,1
ALTENLOH TRUFA-Ast/44101/38668,1924717,2062,1617,780,44101,38668,1,False,0.0,1.0,539.0,[1924815 1927125],[1923415 1922748],44146,38701,1
ALTENLOH TRUFA-Ast/44101/43506,1922162,737,380,171,44101,43506,1,False,0.0,1.0,1270.0,[1919378 1922383],[1926866 1923682],44128,43502,1
ALTENLOH TRUFA-Ast/44101/43506,1926258,737,380,171,44101,43506,2,False,0.0,2.0,213.0,[1930510 1917452],[1931009 1924197],44130,43502,1
ALTENLOH TRUFA-Ast/44101/43506,1924762,737,380,171,44101,43506,3,False,0.0,1.0,1289.0,[1920556 1918609],[1928395 1923097],44128,43502,1
ALTENLOH TRUFA-Ast/44101/43506,1927361,737,380,171,44101,43506,4,False,0.0,1.0,712.0,[1924817 1925027],[1921927 1923527],44128,43502,1
ALTENLOH TRUFA-Ast/44101/43506,1928445,737,380,171,44101,43506,5,False,0.0,0.0,216.0,[1919380 1931569],[1931796 1928985],44128,43502,1
ALTENLOH TRUFA-Ast/44101/43506,1930218,737,380,171,44101,43506,6,False,0.0,2.0,247.0,[1924819 1929268],[1926861 1923693],44128,43502,1
ALTENLOH TRUFA-Ast/44101/43506,1929045,737,380,171,44101,43506,7,False,0.0,1.0,365.0,[1921992 1930586],[1929502 1923529],44117,43502,1
ALTENLOH TRUFA-Ast/44101/43506,1921105,737,380,171,44101,43506,8,False,0.0,1.0,1443.0,[1919388 1926106],[1921197 1925078],44128,43512,1
ALTENLOH TRUFA-Ast/44101/43506,1922159,737,380,171,44101,43506,9,False,0.0,1.0,911.0,[1928008 1922578],[1923266 1921944],44117,43554,1
ALTENLOH TRUFA-Ast/45822/17777,1896303,2700,950,458,45822,17777,1,False,0.0,1.0,3.0,[1928792 1922326],[1926504 1925149],45840,17701,1
ALTENLOH TRUFA-Ast/45822/43506,1925503,400,138,65,45822,43506,1,False,0.0,1.0,477.0,[1918831 1930994],[1922851 1926811],45839,43512,1
ALTENLOH TRUFA-Ast/45822/43506,1919666,400,138,65,45822,43506,2,False,0.0,0.0,200.0,[1926716 1925392],[1929533 1925955],45858,43512,1
ALTENLOH TRUFA-Ast/45822/47711,1909288,2016,1534,740,45822,47711,1,False,0.0,1.0,1326.0,[1924109 1929332],[1929171 1927662],45882,47620,1
ALTENLOH TRUFA-Ast/45822/47711,1922531,2016,1534,740,45822,47711,2,False,0.0,1.0,891.0,[1931141 1924842],[1925044 1924182],45804,47725,1
ALTENLOH TRUFA-Ast/49424/43506,1932070,650,343,160,49424,43506,1,False,0.0,1.0,1049.0,[1919645 1931178],[1915810 1922724],49442,43551,1
ALTENLOH TRUFA-Ast/49424/43506,1921808,650,343,160,49424,43506,2,False,66.20800018310547,2.0,49.0,[1928474 1923269],[1915824 1927583],49315,43551,1
ALTENLOH TRUFA-Ast/49424/43506,1925455,650,343,160,49424,43506,3,False,0.0,1.0,1355.0,[1929274 1926010],[1926454 1932466],49423,43551,1
ALTENLOH TRUFA-Ast/49503/43543,1923693,795,330,154,49503,43543,1,False,0.0,2.0,249.0,[1930218 1926861],[1923065 1926101],49544,43566,1
ALTENLOH TRUFA-Ast/49503/43543,1923690,795,330,154,49503,43543,2,False,0.0,1.0,257.0,[1930451 1930588],[1928649 1923544],49501,43502,1
ALTENLOH TRUFA-Ast/49503/43543,1923682,795,330,154,49503,43543,3,False,0.0,1.0,1272.0,[1922162 1926866],[1923781 1932431],49544,43502,1
ALTENLOH TRUFA-Ast/49503/43543,1923688,795,330,154,49503,43543,4,False,0.0,2.0,123.0,[1920567 1916333],[1928930 1926234],49503,43566,1
ALTENLOH TRUFA-Log/15906/43506,1920968,1037,803,356,15906,43506,1,False,99.31199645996094,1.0,916.0,[1928333 1920513],[1928928 1922456],15522,43566,1
ALTENLOH TRUFA-Log/15906/43506,1923131,1037,803,356,15906,43506,2,False,99.31199645996094,1.0,1204.0,[1922884 1928307],[1923242 1920836],15522,43545,1
ALTENLOH TRUFA-Log/15906/43506,1925134,1037,803,356,15906,43506,3,False,99.31199645996094,1.0,1301.0,[1917998 1926071],[1922464 1923786],15522,43512,1
ALTENLOH TRUFA-Log/15906/43506,1922555,1037,803,356,15906,43506,4,False,99.31199645996094,0.0,128.0,[1920881 1925732],[1928588 1919678],15522,43545,1
ALTENLOH TRUFA-Log/15906/43506,1926287,1037,803,356,15906,43506,5,False,99.31199645996094,1.0,1134.0,[1932370 1926608],[1929782 1921164],15522,43545,1
ALTENLOH TRUFA-Log/15906/43506,1926285,1037,803,356,15906,43506,6,False,99.31199645996094,1.0,421.0,[1929269 1925976],[1918894 1923785],15522,43512,1
ALTENLOH TRUFA-Log/15906/43506,1931105,1037,803,356,15906,43506,7,False,99.31199645996094,1.0,451.0,[1927737 1929415],[1925486 1922558],15522,43512,1
ALTENLOH TRUFA-Log/15906/43506,1927906,1037,803,356,15906,43506,8,False,99.31199645996094,1.0,1114.0,[1928343 1926068],[1919652 1921080],15522,43545,1
ALTENLOH TRUFA-Log/15906/43506,1928529,1037,803,356,15906,43506,9,False,99.31199645996094,1.0,276.0,[1925004 1929248],[1922463 1931945],15522,43512,1
ALTENLOH TRUFA-Log/43506/48601,1925226,1028,380,181,43506,48601,1,False,0.0,1.0,269.0,[1929766 1930025],[1929863 1925322],43516,48867,1
ALTENLOH TRUFA-Log/43554/62246,1926147,1192,805,388,43554,62246,1,False,0.0,0.0,97.0,[1922933 1927202],[1928402 1920314],43558,63045,1
ALTENLOH TRUFA-Log/44101/43506,1922160,737,381,172,44101,43506,1,False,0.0,0.0,9.0,[1919441 1930141],[1918654 1916606],44111,43512,1
ALTENLOH TRUFA-Log/44101/43506,1922158,737,381,172,44101,43506,2,False,0.0,1.0,528.0,[1929609 1924746],[1920639 1922433],44111,43512,1
ALTENLOH TRUFA-Log/44101/43506,1925530,737,381,172,44101,43506,3,False,0.0,1.0,155.0,[1929616 1929608],[1932533 1928366],44111,43512,1
ALTENLOH TRUFA-Log/44101/43506,1932231,737,381,172,44101,43506,4,False,0.0,1.0,1083.0,[1919501 1924747],[1927002 1919222],44111,43512,1
ALTENLOH TRUFA-Log/45822/17777,1922532,2664,950,458,45822,17777,1,False,0.0,1.0,1344.0,[1926340 1928522],[1923945 1928210],45804,17701,1
ALTENLOH TRUFA-Log/45822/76240,1909293,3292,2053,987,45822,76240,1,False,0.0,3.0,21.0,[1926012 1928459],[1926493 1926113],45822,75141,1
AMSTAN LOGISTI-Ast/43125/25428,1926473,1191,748,345,43125,25428,1,False,0.0,1.0,1400.0,[1926384 1927210],[1920160 1929284],43160,25428,1
AMSTAN LOGISTI-Ast/43125/28301,1923767,1353,1075,501,43125,28301,1,False,0.0,2.0,157.0,[1928740 1927174],[1929000 1929803],43160,28364,1
AMSTAN LOGISTI-Ast/43125/44077,1930003,746,488,235,43125,44077,1,False,0.0,1.0,908.0,[1919494 1924785],[1928008 1922578],43160,44278,1
AMSTAN LOGISTI-Ast/43125/45822,1925919,503,258,123,43125,45822,1,False,0.0,1.0,1200.0,[1919483 1927198],[1925361 1922884],43160,45875,1
AMSTAN LOGISTI-Ast/43125/46219,1928572,654,369,177,43125,46219,1,False,0.0,0.0,335.0,[1917060 1923965],[1925020 1929778],43151,46168,1
AMSTAN LOGISTI-Ast/43130/44460,1929099,566,326,156,43130,44460,1,False,0.0,2.0,331.0,[1919459 1923191],[1932859 1926693],43160,44460,1
AMSTAN LOGISTI-Ast/44460/45822,1928459,694,466,223,44460,45822,1,False,0.0,3.0,20.0,[1924508 1926012],[1909293 1926493],44483,45822,1
AMSTAN LOGISTI-Ast/44460/45822,1932859,694,466,223,44460,45822,2,False,0.0,2.0,332.0,[1923191 1929099],[1926693 1919624],44460,45882,1
AMSTAN LOGISTI-Ast/75141/43160,1926640,1933,2094,1011,75141,43160,1,False,,,,,,,,0
AMSTAN LOGISTI-Ast/75141/43554,1920667,2029,2250,1086,75141,43554,1,False,78.62200164794922,1.0,747.0,[1922899 1918739],[1919497 1920980],75315,43551,1
AMSTAN LOGISTI-Ast/75141/43554,1926493,2029,2250,1086,75141,43554,2,False,186.2100067138672,3.0,22.0,[1928459 1909293],[1926113 1919169],76240,43502,1
AMSTAN LOGISTI-Ast/75141/47805,1917390,1573,1728,834,75141,47805,1,False,,,,,,,,0
AMSTAN LOGISTI-Ast/75141/47805,1925399,1573,1728,834,75141,47805,2,False,,,,,,,,0
AMSTAN LOGISTI-Ast/75141/47805,1927368,1573,1728,834,75141,47805,3,False,,,,,,,,0
AMSTAN LOGISTI-Ast/75141/48601,1921910,2323,2581,1242,75141,48601,1,False,,,,,,,,0
AMSTAN LOGISTI-Ast/75141/48601,1926638,2323,2581,1242,75141,48601,2,False,,,,,,,,0
AMSTAN LOGISTI-Ast/75141/48601,1926637,2323,2581,1242,75141,48601,3,False,,,,,,,,0
AMSTAN LOGISTI-Ast/75141/48601,1923200,2323,2581,1242,75141,48601,4,False,,,,,,,,0
