KEY,trip_id,trip_revenue,trip_cost,trip_distance,trip_orgn_zip,trip_dst_zip,MARGIN_RANK,must_take_flag,deadhead_cost,tour_id,tour_position,prior_two_trips,next_two_trips,prior_zip,next_zip,accepted
SCHREIBER FOODS INC_84321_64836,237607,3091,2268,1224,84321,64836,1,False,0.0,1.0,42.0,['NRB0187' '238271'],['237582' '238791'],84321,64836,1
SCHREIBER FOODS INC_84321_64836,238998,3091,2268,1224,84321,64836,2,False,0.0,2.0,6.0,['238272' '237586'],['237589' '239239'],84321,64836,1
SCHREIBER FOODS INC_84321_64836,238791,3091,2268,1224,84321,64836,3,False,0.0,1.0,44.0,['237607' '237582'],['237577' '238359'],84321,64836,1
SCHREIBER FOODS INC_84321_64836,237616,3091,2268,1224,84321,64836,4,False,,,,,,,,0
SCHREIBER FOODS INC_84321_64836,239289,3091,2268,1224,84321,64836,5,False,,,,,,,,0
SCHREIBER FOODS INC_84321_64836,237604,3091,2268,1224,84321,64836,6,False,,,,,,,,0
SCHREIBER FOODS INC_84321_64836,237614,3091,2268,1224,84321,64836,7,False,0.0,2.0,56.0,['237603' '237583'],['239257' '238779'],84321,64836,1
SCHREIBER FOODS INC_84321_64836,237605,3091,2268,1224,84321,64836,8,False,0.0,1.0,7.0,['239119' '239258'],['237574' '238220'],84321,64836,1
SCHREIBER FOODS INC_84321_64836,239240,3091,2268,1224,84321,64836,9,False,,,,,,,,0
SCHREIBER FOODS INC_84321_64836,238790,3091,2268,1224,84321,64836,10,False,0.0,2.0,16.0,['238550' '237576'],['237578' '239237'],84321,64836,1
SCHREIBER FOODS INC_84321_64836,237802,3091,2268,1224,84321,64836,11,False,,,,,,,,0
SCHREIBER FOODS INC_84321_64836,237602,3091,2268,1224,84321,64836,12,False,,,,,,,,0
SCHREIBER FOODS INC_84321_64836,237606,3091,2268,1224,84321,64836,13,False,,,,,,,,0
SCHREIBER FOODS INC_84321_64836,237608,3091,2268,1224,84321,64836,14,False,,,,,,,,0
SCHREIBER FOODS INC_84321_64836,238550,3091,2268,1224,84321,64836,15,False,0.0,2.0,14.0,['237610' '238214'],['237576' '238790'],84321,64836,1
SCHREIBER FOODS INC_84321_64836,237612,3091,2268,1224,84321,64836,16,False,,,,,,,,0
SCHREIBER FOODS INC_84321_64836,239239,3091,2268,1224,84321,64836,17,False,0.0,2.0,8.0,['238998' '237589'],['239622' '239287'],84321,64836,1
SCHREIBER FOODS INC_84321_64836,237610,3091,2268,1224,84321,64836,18,False,0.0,2.0,12.0,['239287' '237573'],['238214' '238550'],84321,64836,1
SCHREIBER FOODS INC_84321_64836,238551,3091,2268,1224,84321,64836,19,False,,,,,,,,0
SCHREIBER FOODS INC_84321_64836,239315,3091,2268,1224,84321,64836,20,False,,,,,,,,0
SCHREIBER FOODS INC_84321_64836,237603,3091,2268,1224,84321,64836,21,False,0.0,2.0,54.0,['238647' '237570'],['237583' '237614'],84321,64836,1
SCHREIBER FOODS INC_84321_64836,238950,3091,2268,1224,84321,64836,22,False,0.0,3.0,5.0,['NRB0186' '237927'],['237571' '238162'],84321,64836,1
SCHREIBER FOODS INC_84321_64836,238220,3091,2268,1224,84321,64836,23,False,0.0,1.0,9.0,['237605' '237574'],['237590' '238360'],84321,64836,1
SCHREIBER FOODS INC_84321_64836,237611,3091,2268,1224,84321,64836,24,False,0.0,1.0,26.0,['NRB0295' '238642'],['237569' '238122'],84321,64836,1
SCHREIBER FOODS INC_84321_64836,239287,3091,2268,1224,84321,64836,25,False,0.0,2.0,10.0,['239239' '239622'],['237573' '237610'],84321,64836,1
SCHREIBER FOODS INC_84321_64836,237619,3091,2268,1224,84321,64836,26,False,0.0,2.0,68.0,['237929' '237588'],['237580' '239191'],84321,64836,1
SCHREIBER FOODS INC_84321_54115,237467,3574,2788,1488,84321,54115,1,False,,,,,,,,0
SCHREIBER FOODS INC_84321_54115,237466,3574,2788,1488,84321,54115,2,False,,,,,,,,0
SCHREIBER FOODS INC_84321_54115,237469,3574,2788,1488,84321,54115,3,False,,,,,,,,0
SCHREIBER FOODS INC_84321_54115,237957,3574,2788,1488,84321,54115,4,False,,,,,,,,0
SCHREIBER FOODS INC_84321_92821,238275,2093,1473,758,84321,92821,1,False,0.0,1.0,37.0,['239189' '239027'],['238443' '238712'],84307,92880,1
SCHREIBER FOODS INC_84321_92821,237932,2093,1473,758,84321,92821,2,False,0.0,2.0,41.0,['238607' '239593'],['238288' '239297'],84307,90620,1
SCHREIBER FOODS INC_84321_92821,239128,2093,1473,758,84321,92821,3,False,0.0,2.0,31.0,['238649' '237587'],['238758' '238437'],84321,90620,1
SCHREIBER FOODS INC_84321_76401,238854,3498,2390,1279,84321,76401,1,False,,,,,,,,0
SCHREIBER FOODS INC_84321_76401,239449,3498,2390,1279,84321,76401,2,False,,,,,,,,0
SCHREIBER FOODS INC_84321_85043,238933,1914,1421,750,84321,85043,1,False,0.0,1.0,56.0,['239367' '237954'],['NRB0083' '239063'],84307,85355,1
SCHREIBER FOODS INC_84321_85043,237933,1914,1421,750,84321,85043,2,False,0.0,2.0,81.0,['239366' '238356'],['NRB0106' '237981'],84307,85355,1
SCHREIBER FOODS INC_84321_85353,239131,1935,1425,752,84321,85353,1,False,0.0,0.0,16.0,['NRB0180' '237926'],['NRB0103' '239859'],84321,85355,1
SCHREIBER FOODS INC_84321_85353,238834,1935,1425,752,84321,85353,2,False,0.0,1.0,87.0,['NRB0296' '238641'],['NRB0104' '238260'],84321,85355,1
SCHREIBER FOODS INC_64836_84321,237592,3322,2245,1219,64836,84321,1,False,0.0,1.0,105.0,['NRB0182' '239121'],['238406' '238033'],64836,83262,1
SCHREIBER FOODS INC_64836_84321,237577,3322,2245,1219,64836,84321,2,False,0.0,1.0,45.0,['237582' '238791'],['238359' '237766'],64836,84319,1
SCHREIBER FOODS INC_64836_84321,239622,3322,2245,1219,64836,84321,3,False,0.0,2.0,9.0,['237589' '239239'],['239287' '237573'],64836,84321,1
SCHREIBER FOODS INC_64836_84321,237576,3322,2245,1219,64836,84321,4,False,0.0,2.0,15.0,['238214' '238550'],['238790' '237578'],64836,84321,1
SCHREIBER FOODS INC_64836_84321,237583,3322,2245,1219,64836,84321,5,False,0.0,2.0,55.0,['237570' '237603'],['237614' '239257'],64836,84321,1
SCHREIBER FOODS INC_64836_84321,237578,3322,2245,1219,64836,84321,6,False,0.0,2.0,17.0,['237576' '238790'],['239237' '238778'],64836,83347,1
SCHREIBER FOODS INC_64836_84321,237571,3322,2245,1219,64836,84321,7,False,0.0,3.0,6.0,['237927' '238950'],['238162' '239430'],64836,83262,1
SCHREIBER FOODS INC_64836_84321,237574,3322,2245,1219,64836,84321,8,False,0.0,1.0,8.0,['239258' '237605'],['238220' '237590'],64836,84321,1
SCHREIBER FOODS INC_64836_84321,237570,3322,2245,1219,64836,84321,9,False,0.0,2.0,53.0,['NRB0179' '238647'],['237603' '237583'],64836,84321,1
SCHREIBER FOODS INC_64836_84321,237587,3322,2245,1219,64836,84321,10,False,0.0,2.0,30.0,['NRB0184' '238649'],['239128' '238758'],64836,84321,1
SCHREIBER FOODS INC_64836_84321,237582,3322,2245,1219,64836,84321,11,False,0.0,1.0,43.0,['238271' '237607'],['238791' '237577'],64836,84321,1
SCHREIBER FOODS INC_64836_84321,239258,3322,2245,1219,64836,84321,12,False,0.0,1.0,6.0,['NRB0183' '239119'],['237605' '237574'],64836,84321,1
SCHREIBER FOODS INC_64836_84321,239257,3322,2245,1219,64836,84321,13,False,0.0,2.0,57.0,['237583' '237614'],['238779' '238934'],64836,83262,1
SCHREIBER FOODS INC_64836_84321,237589,3322,2245,1219,64836,84321,14,False,0.0,2.0,7.0,['237586' '238998'],['239239' '239622'],64836,84321,1
SCHREIBER FOODS INC_64836_84321,237584,3322,2245,1219,64836,84321,15,False,0.0,1.0,188.0,['NRB0188' '239118'],['239192' '239308'],64836,83262,1
SCHREIBER FOODS INC_64836_84321,237586,3322,2245,1219,64836,84321,16,False,0.0,2.0,5.0,['NRB0297' '238272'],['238998' '237589'],64850,84321,1
SCHREIBER FOODS INC_64836_84321,237573,3322,2245,1219,64836,84321,17,False,0.0,2.0,11.0,['239622' '239287'],['237610' '238214'],64836,84321,1
SCHREIBER FOODS INC_64836_84321,237588,3322,2245,1219,64836,84321,18,False,0.0,2.0,67.0,['NRB0185' '237929'],['237619' '237580'],64836,84321,1
SCHREIBER FOODS INC_64836_84321,237575,3322,2245,1219,64836,84321,19,False,0.0,1.0,173.0,['NRB0212' '239906'],['238781' '238553'],64836,83262,1
SCHREIBER FOODS INC_64836_84321,237585,3322,2245,1219,64836,84321,20,False,0.0,0.0,5.0,['NRB0181' '237931'],['238361' '239447'],64836,84319,1
SCHREIBER FOODS INC_64836_84321,237580,3322,2245,1219,64836,84321,21,False,0.0,2.0,69.0,['237588' '237619'],['239191' '238935'],64836,83262,1
SCHREIBER FOODS INC_64836_84321,237569,3322,2245,1219,64836,84321,22,False,0.0,1.0,27.0,['238642' '237611'],['238122' '238116'],64836,83262,1
SCHREIBER FOODS INC_64836_84321,237590,3322,2245,1219,64836,84321,23,False,0.0,1.0,10.0,['237574' '238220'],['238360' '238377'],64836,84319,1
SCHREIBER FOODS INC_64836_84321,238214,3322,2245,1219,64836,84321,24,False,0.0,2.0,13.0,['237573' '237610'],['238550' '237576'],64836,84321,1
SCHREIBER FOODS INC_64836_84321,239260,3322,2245,1219,64836,84321,25,False,0.0,1.0,95.0,['NRB0211' '239986'],['238392' '238249'],64836,83262,1
SCHREIBER FOODS INC_85282_64836,239120,3172,2313,1255,85282,64836,1,False,,,,,,,,0
SCHREIBER FOODS INC_85282_64836,238647,3172,2313,1255,85282,64836,2,False,0.0,2.0,52.0,['238616' 'NRB0179'],['237570' '237603'],85226,64836,1
SCHREIBER FOODS INC_85282_64836,239121,3172,2313,1255,85282,64836,3,False,0.0,1.0,104.0,['238614' 'NRB0182'],['237592' '238406'],85226,64836,1
SCHREIBER FOODS INC_85282_64836,237931,3172,2313,1255,85282,64836,4,False,0.0,0.0,4.0,['238687' 'NRB0181'],['237585' '238361'],85226,64836,1
SCHREIBER FOODS INC_85282_64836,238648,3172,2313,1255,85282,64836,5,False,,,,,,,,0
SCHREIBER FOODS INC_85282_64836,239119,3172,2313,1255,85282,64836,6,False,0.0,1.0,5.0,['239546' 'NRB0183'],['239258' '237605'],85226,64836,1
SCHREIBER FOODS INC_85282_64836,237930,3172,2313,1255,85282,64836,7,False,,,,,,,,0
SCHREIBER FOODS INC_85282_64836,237929,3172,2313,1255,85282,64836,8,False,0.0,2.0,66.0,['238374' 'NRB0185'],['237588' '237619'],85226,64836,1
SCHREIBER FOODS INC_85282_64836,239118,3172,2313,1255,85282,64836,9,False,0.0,1.0,187.0,['239577' 'NRB0188'],['237584' '239192'],85226,64836,1
SCHREIBER FOODS INC_85282_64836,238649,3172,2313,1255,85282,64836,10,False,0.0,2.0,29.0,['238117' 'NRB0184'],['237587' '239128'],85226,64836,1
SCHREIBER FOODS INC_85282_84321,238271,2217,1405,760,85282,84321,1,False,0.0,1.0,41.0,['238712' 'NRB0187'],['237607' '237582'],85226,84321,1
SCHREIBER FOODS INC_85282_84321,237926,2217,1405,760,85282,84321,2,False,0.0,0.0,15.0,['238936' 'NRB0180'],['239131' 'NRB0103'],85226,84321,1
SCHREIBER FOODS INC_85282_84321,238642,2217,1405,760,85282,84321,3,False,43.4640007019043,1.0,25.0,['239526' 'NRB0295'],['237611' '237569'],85034,84321,1
SCHREIBER FOODS INC_85282_84321,238641,2217,1405,760,85282,84321,4,False,43.4640007019043,1.0,86.0,['239649' 'NRB0296'],['238834' 'NRB0104'],85034,84321,1
SCHREIBER FOODS INC_85282_84321,237927,2217,1405,760,85282,84321,5,False,0.0,3.0,4.0,['238228' 'NRB0186'],['238950' '237571'],85226,84321,1
SCHREIBER FOODS INC_85282_65708,238274,3256,2295,1261,85282,65708,1,False,,,,,,,,0
SCHREIBER FOODS INC_85282_65708,238273,3256,2295,1261,85282,65708,2,False,,,,,,,,0
SCHREIBER FOODS INC_85282_64850,238272,3146,2282,1233,85282,64850,1,False,43.4640007019043,2.0,4.0,['238615' 'NRB0297'],['237586' '238998'],85043,64836,1
SCHREIBER FOODS INC_83338_64836,238650,3752,2609,1424,83338,64836,1,False,,,,,,,,0
SCHREIBER FOODS INC_83338_64836,238654,3752,2609,1424,83338,64836,2,False,,,,,,,,0
SCHREIBER FOODS INC_83338_64836,238672,3752,2609,1424,83338,64836,3,False,,,,,,,,0
SCHREIBER FOODS INC_83338_64836,238673,3752,2609,1424,83338,64836,4,False,,,,,,,,0
SCHREIBER FOODS INC_83338_64836,238671,3752,2609,1424,83338,64836,5,False,,,,,,,,0
SCHREIBER FOODS INC_83338_64836,238652,3752,2609,1424,83338,64836,6,False,,,,,,,,0
SCHREIBER FOODS INC_83338_64836,238651,3752,2609,1424,83338,64836,7,False,,,,,,,,0
SCHREIBER FOODS INC_83338_64836,238670,3752,2609,1424,83338,64836,8,False,,,,,,,,0
SCHREIBER FOODS INC_84319_64836,237643,3066,2269,1229,84319,64836,1,False,,,,,,,,0
SCHREIBER FOODS INC_84319_64836,238350,3066,2269,1229,84319,64836,2,False,,,,,,,,0
RESER'S FINE FOODS_97124_85353,238994,3063,2503,1337,97124,85353,1,False,,,,,,,,0
RESER'S FINE FOODS_97124_85353,238225,3063,2503,1337,97124,85353,2,False,,,,,,,,0
RESER'S FINE FOODS_97124_85353,238961,3063,2503,1337,97124,85353,3,False,,,,,,,,0
RESER'S FINE FOODS_97124_85353,238756,3063,2503,1337,97124,85353,4,False,,,,,,,,0
RESER'S FINE FOODS_97124_85353,238194,3063,2503,1337,97124,85353,5,False,,,,,,,,0
RESER'S FINE FOODS_97124_85353,238534,3063,2503,1337,97124,85353,6,False,,,,,,,,0
RESER'S FINE FOODS_97124_85353,237995,3063,2503,1337,97124,85353,7,False,,,,,,,,0
RESER'S FINE FOODS_97124_85353,237852,3063,2503,1337,97124,85353,8,False,,,,,,,,0
RESER'S FINE FOODS_97124_85353,238718,3063,2503,1337,97124,85353,9,False,,,,,,,,0
RESER'S FINE FOODS_97124_85353,237994,3063,2503,1337,97124,85353,10,False,,,,,,,,0
