KEY,AggLoadID,AggTotalRev,AggLdCost,AggLdMiles,AggOrgZip,AggDstZip,MARGIN_RANK,MustTakeFlag
^3 RIVERS LOGIS-Ast/83210/33527,2942538,4800,4947,2440,83210,33527,1,
^3 RIVERS LOGIS-Ast/83210/33564,2942539,4900,5016,2522,83210,33564,1,
^3 RIVERS LOGIS-Ast/83274/33527,2942540,4800,4861,2441,83274,33527,1,
^3 RIVERS LOGIS-Ast/83434/33527,2943747,4800,4764,2414,83434,33527,1,
^ALLEN LUND COM-Ast/18106/27302,2943749,800,944,462,18106,27302,1,
^ALLEN LUND COM-Ast/22601/32063,2947016,1000,1465,767,22601,32063,1,
^ALLEN LUND COM-Ast/22602/32063,2953151,988,1476,767,22602,32063,1,
^ALLEN LUND COM-Ast/22602/32063,2953159,988,1476,767,22602,32063,2,
^ALLEN LUND COM-Ast/22602/32063,2953152,988,1476,767,22602,32063,3,
^ALLEN LUND COM-Ast/22602/32063,2952209,988,1476,767,22602,32063,4,
^ALLEN LUND COM-Ast/22602/33881,2953964,1200,1791,932,22602,33881,1,
^ALLEN LUND COM-Ast/22602/76504,2954146,1800,2657,1395,22602,76504,1,
^ALLEN LUND COM-Ast/28704/54660,2954185,1450,1830,899,28704,54660,1,
^ALLEN LUND COM-Ast/28704/54660,2954535,1450,1830,899,28704,54660,2,
^ALLEN LUND COM-Ast/28704/75160,2955086,1550,1858,942,28704,75160,1,
^ALLEN LUND COM-Ast/55024/46011,2955087,1400,1397,619,55024,46011,1,
^ALLEN LUND COM-Ast/75227/22942,2955088,2817,2635,1223,75227,22942,1,
^ALLEN LUND COM-Ast/75227/22942,2955089,2817,2635,1223,75227,22942,2,
^ALLEN LUND COM-Ast/75227/22942,2955091,2817,2635,1223,75227,22942,3,
^ALLEN LUND COM-Ast/83350/13164,2955368,5300,4866,2184,83350,13164,1,
^ALLEN LUND COM-Ast/99350/21770,2956551,5775,5827,2621,99350,21770,1,
^ALLY LOGISTICS-Ast/75050/17517,2956766,3000,2953,1442,75050,17517,1,
^ARRIVE LOGISTI-Ast/12301/32220,2956955,1700,2145,1095,12301,32220,1,
^ARRIVE LOGISTI-Ast/13069/61008,2958214,1100,1559,747,13069,61008,1,
^ARRIVE LOGISTI-Ast/14589/32218,2958215,1900,2109,1084,14589,32218,1,
^ARRIVE LOGISTI-Ast/14589/76033,2958238,2300,2880,1525,14589,76033,1,
^ARRIVE LOGISTI-Ast/14589/8816,2958542,800,696,311,14589,8816,1,
^ARRIVE LOGISTI-Ast/14891/27105,2958543,1050,1121,575,14891,27105,1,
^ARRIVE LOGISTI-Ast/17304/61081,2958544,1025,1725,769,17304,61081,1,
^ARRIVE LOGISTI-Ast/18106/30349,2958989,1200,1517,810,18106,30349,1,
^ARRIVE LOGISTI-Ast/18640/30071,2959169,1125,1498,807,18640,30071,1,
^ARRIVE LOGISTI-Ast/18974/31063,2959170,1555,1842,888,18974,31063,1,
^ARRIVE LOGISTI-Ast/22827/81501,2959286,2850,3495,1838,22827,81501,1,
^ARRIVE LOGISTI-Ast/22827/83705,2959788,3600,4460,2364,22827,83705,1,
^ARRIVE LOGISTI-Ast/28715/12118,2959789,2000,1818,830,28715,12118,1,
^ARRIVE LOGISTI-Ast/28715/13126,2960360,2000,1767,810,28715,13126,1,
^ARRIVE LOGISTI-Ast/29209/8865,2960574,1800,1467,662,29209,8865,1,
^ARRIVE LOGISTI-Ast/43125/22942,2960623,1010,900,412,43125,22942,1,
^ARRIVE LOGISTI-Ast/54909/24210,2960674,2250,1925,826,54909,24210,1,
^ARRIVE LOGISTI-Ast/55395/17036,2960824,3000,2665,1123,55395,17036,1,
^ARRIVE LOGISTI-Ast/56308/32117,2961100,3650,3474,1695,56308,32117,1,
^ARRIVE LOGISTI-Ast/56387/75426,2961328,1900,2019,962,56387,75426,1,
^ARRIVE LOGISTI-Ast/7039/56013,2961329,1650,2406,1210,7039,56013,1,
^ARRIVE LOGISTI-Ast/7201/33069,2961355,1700,2407,1246,7201,33069,1,
^ARRIVE LOGISTI-Ast/7201/33172,2961678,1800,2477,1273,7201,33172,1,
^ARRIVE LOGISTI-Ast/75062/80110,2961721,1850,1636,781,75062,80110,1,
^ARRIVE LOGISTI-Ast/75134/80011,2962202,1800,1721,805,75134,80011,1,
^ARRIVE LOGISTI-Ast/75236/53177,2962223,1500,1895,982,75236,53177,1,
^ARRIVE LOGISTI-Ast/75236/55432,2962546,1500,1815,953,75236,55432,1,
^ARRIVE LOGISTI-Ast/76063/7202,2962547,3100,3263,1576,76063,7202,1,
^ARRIVE LOGISTI-Ast/76207/8060,2962548,3100,3261,1503,76207,8060,1,
^ARRIVE LOGISTI-Ast/77001/76207,2962611,650,586,279,77001,76207,1,
^ARRIVE LOGISTI-Ast/77066/80401,2962781,2500,2200,1049,77066,80401,1,
^ARRIVE LOGISTI-Ast/8104/61008,2963770,1200,1857,837,8104,61008,1,
^ARRIVE LOGISTI-Ast/83318/75134,2963773,2953,3070,1482,83318,75134,1,
^ARRIVE LOGISTI-Ast/83440/29072,2963783,5000,4596,2150,83440,29072,1,
^ARRIVE LOGISTI-Ast/83440/29072,2963784,5000,4596,2150,83440,29072,2,
^ARRIVE LOGISTI-Ast/83442/29715,2963785,5050,4557,2112,83442,29715,1,
^ARRIVE LOGISTI-Ast/83651/76040,2964107,3500,3439,1626,83651,76040,1,
^ARRIVE LOGISTI-Ast/83687/14420,2964112,5000,4930,2272,83687,14420,1,
^ARRIVE LOGISTI-Ast/8822/32926,2964113,1800,2159,1048,8822,32926,1,
^ARRIVE LOGISTI-Ast/97222/83687,2964140,950,900,417,97222,83687,1,
^ARRIVE LOGISTI-Ast/97308/53066,2964664,3800,4243,2079,97308,53066,1,
^ARRIVE LOGISTI-Ast/97308/53066,2964198,3800,4243,2079,97308,53066,2,
^ARRIVE LOGISTI-Ast/97469/84404,2964665,1700,1695,837,97469,84404,1,
^ARRIVE LOGISTI-Ast/97914/60481,2964684,3500,3604,1728,97914,60481,1,
^ARRIVE LOGISTI-Ast/98221/77423,2964688,4700,4893,2426,98221,77423,1,
^ARRIVE LOGISTI-Ast/98225/20794,2965015,6103,6284,2847,98225,20794,1,
^ARRIVE LOGISTI-Ast/98225/20794,2964923,6103,6284,2847,98225,20794,2,
^ARRIVE LOGISTI-Ast/98225/20794,2964704,6103,6284,2847,98225,20794,3,
^ARRIVE LOGISTI-Ast/98225/20794,2964712,6103,6284,2847,98225,20794,4,
^ARRIVE LOGISTI-Ast/98225/20794,2964706,6103,6284,2847,98225,20794,5,
^ARRIVE LOGISTI-Ast/98225/20794,2964705,6103,6284,2847,98225,20794,6,
^ARRIVE LOGISTI-Ast/98424/75050,2965068,4000,4187,2121,98424,75050,1,
^ARRIVE LOGISTI-Ast/98439/60104,2965089,3900,4123,2068,98439,60104,1,
^ARRIVE LOGISTI-Ast/98499/80019,2965130,2720,2840,1348,98499,80019,1,
^ARRIVE LOGISTI-Ast/98802/80011,2965232,2535,2725,1316,98802,80011,1,
^ARRIVE LOGISTI-Ast/98802/80011,2965252,2535,2725,1316,98802,80011,2,
^ARRIVE LOGISTI-Ast/98802/80011,2965251,2535,2725,1316,98802,80011,3,
^ARRIVE LOGISTI-Ast/98802/80011,2965261,2535,2725,1316,98802,80011,4,
^ARRIVE LOGISTI-Ast/98812/80011,2965264,2400,2530,1228,98812,80011,1,
^ARRIVE LOGISTI-Ast/98857/29340,2965265,5300,5526,2613,98857,29340,1,
^ARRIVE LOGISTI-Ast/98902/80011,2965267,2400,2497,1207,98902,80011,1,
^ARRIVE LOGISTI-Ast/98942/80011,2965352,2400,2461,1190,98942,80011,1,
^ARRIVE LOGISTI-Ast/98942/80011,2965269,2400,2461,1190,98942,80011,2,
^ARRIVE LOGISTI-Ast/98944/29687,2965353,5400,5431,2590,98944,29687,1,
^ARRIVE LOGISTI-Ast/98951/80011,2965354,2400,2441,1177,98951,80011,1,
^ARRIVE LOGISTI-Ast/99301/80239,2965451,2500,2416,1121,99301,80239,1,
^ARRIVE LOGISTI-Ast/99323/21237,2965495,5800,5720,2636,99323,21237,1,
^ARRIVE LOGISTI-Ast/99323/21237,2965510,5800,5720,2636,99323,21237,2,
^ARRIVE LOGISTI-Ast/99350/78671,2965650,3600,3822,1953,99350,78671,1,
^ARRIVE LOGISTI-Ast/99354/80022,2965728,2500,2400,1111,99354,80022,1,
^ARRIVE LOGISTI-Ast/99354/80022,2965709,2500,2400,1111,99354,80022,2,
^ARRIVE LOGISTI-Ast/99354/80022,2965711,2500,2400,1111,99354,80022,3,
^ARRIVE LOGISTI-Ast/99354/80022,2965794,2500,2400,1111,99354,80022,4,
^ARRIVE LOGISTI-Ast/99354/98203,2965795,1100,675,239,99354,98203,1,
^AVENUE LOGISTI-Ast/27856/18064,2965796,1100,954,429,27856,18064,1,
^AVENUE LOGISTI-Ast/28715/32808,2965818,1463,1278,581,28715,32808,1,
^AVENUE LOGISTI-Ast/28715/32808,2965821,1463,1278,581,28715,32808,2,
^AVENUE LOGISTI-Ast/28715/32808,2965835,1463,1278,581,28715,32808,3,
^AVENUE LOGISTI-Ast/28715/32808,2965846,1463,1278,581,28715,32808,4,
^AVENUE LOGISTI-Ast/28715/34758,2965858,1550,1352,598,28715,34758,1,
^AVENUE LOGISTI-Ast/30336/21219,2965860,1800,1517,689,30336,21219,1,
^AVENUE LOGISTI-Ast/53532/17522,2965874,2400,2113,863,53532,17522,1,
^AVENUE LOGISTI-Ast/54603/80011,2965892,2000,1922,942,54603,80011,1,
^AVENUE LOGISTI-Ast/75007/21219,2965967,2750,2835,1384,75007,21219,1,
^AVENUE LOGISTI-Ast/98225/53051,2965968,3700,4193,2074,98225,53051,1,
"^B4 LOGISTICS,-Ast/97015/23230",2965978,8000,7290,3247,97015,23230,1,
"^B4 LOGISTICS,-Ast/97015/3275",2965979,8500,7426,3184,97015,3275,1,
^BAT LOGISTICS-Ast/53546/75605,2966029,1500,1740,904,53546,75605,1,
^BAY & BAY BROK-Ast/53158/27804,2966035,2300,2119,923,53158,27804,1,
^BAY & BAY BROK-Ast/54603/14623,2966046,2100,2049,900,54603,14623,1,
^BAY & BAY BROK-Ast/54603/19709,2966049,2425,2344,1043,54603,19709,1,
^BAY & BAY BROK-Ast/54603/19709,2966050,2425,2344,1043,54603,19709,2,
^BAY & BAY BROK-Ast/54603/28027,2966051,2000,2142,1034,54603,28027,1,
^BAY & BAY BROK-Ast/54603/33023,2966052,3500,3400,1653,54603,33023,1,
^BAY & BAY BROK-Ast/54650/46241,2966053,833,958,461,54650,46241,1,
^BAY & BAY BROK-Ast/54914/27509,2966106,2500,2285,996,54914,27509,1,
^BAY & BAY BROK-Ast/55021/60632,2966153,800,854,408,55021,60632,1,
^BAY & BAY BROK-Ast/56058/84104,2966156,2300,2521,1243,56058,84104,1,
^BAY & BAY BROK-Ast/76063/84104,2966183,2200,2531,1259,76063,84104,1,
^BAY & BAY BROK-Ast/76063/84104,2966182,2200,2531,1259,76063,84104,2,
^BAY & BAY BROK-Ast/76063/84104,2966165,2200,2531,1259,76063,84104,3,
^BAY & BAY BROK-Ast/83318/77901,2966196,3600,3357,1553,83318,77901,1,
^BAY & BAY BROK-Ast/83318/78132,2966203,3500,3337,1550,83318,78132,1,
^BAY & BAY BROK-Ast/95220/91730,2966213,600,765,397,95220,91730,1,
^BAY & BAY BROK-Ast/98264/54495,2966214,3900,4043,1946,98264,54495,1,
^BAY & BAY BROK-Ast/98930/54494,2966278,3500,3637,1747,98930,54494,1,
^BAY & BAY BROK-Ast/98930/54494,2966429,3500,3637,1747,98930,54494,2,
^BAY & BAY BROK-Ast/98930/54494,2966270,3500,3637,1747,98930,54494,3,
^BLUE LINE LOGI-Ast/84404/53216,2966430,2050,2680,1430,84404,53216,1,
"^BMM LOGISTICS,-Ast/14224/33178",2966436,2400,2839,1395,14224,33178,1,
"^BMM LOGISTICS,-Ast/14224/33404",2966438,2000,2584,1318,14224,33404,1,
"^BMM LOGISTICS,-Ast/56058/75236",2966439,1700,1848,928,56058,75236,1,
"^BMM LOGISTICS,-Ast/78520/50248",2966443,2400,2539,1285,78520,50248,1,
"^BMM LOGISTICS,-Ast/95826/92376",2966444,700,855,433,95826,92376,1,
^C H ROBINSON W-Ast/13204/49015,2966453,850,1081,527,13204,49015,1,
^C H ROBINSON W-Ast/14086/75050,2966522,2300,2677,1390,14086,75050,1,
^C H ROBINSON W-Ast/14227/95020,2966523,3893,5271,2707,14227,95020,1,
^C H ROBINSON W-Ast/14603/28027,2966553,1250,1365,706,14603,28027,1,
^C H ROBINSON W-Ast/14603/30165,2966601,1500,1784,929,14603,30165,1,
^C H ROBINSON W-Ast/14603/75235,2966603,2200,2724,1442,14603,75235,1,
^C H ROBINSON W-Ast/14603/78406,2966626,2400,3312,1853,14603,78406,1,
^C H ROBINSON W-Ast/15110/13440,2966630,920,881,407,15110,13440,1,
^C H ROBINSON W-Ast/15238/29047,2966649,1160,1212,607,15238,29047,1,
^C H ROBINSON W-Ast/17331/99352,2966650,3900,5106,2594,17331,99352,1,
^C H ROBINSON W-Ast/17331/99352,2966719,3900,5106,2594,17331,99352,2,
^C H ROBINSON W-Ast/17404/98642,2966749,4200,5318,2795,17404,98642,1,
^C H ROBINSON W-Ast/18106/32220,2966754,1250,1696,887,18106,32220,1,
^C H ROBINSON W-Ast/19530/33801,2966755,1710,2017,1067,19530,33801,1,
^C H ROBINSON W-Ast/22401/33310,2966808,1745,1906,980,22401,33310,1,
^C H ROBINSON W-Ast/22602/34269,2966854,1680,1971,994,22602,34269,1,
^C H ROBINSON W-Ast/22602/56001,2966932,1613,2339,1076,22602,56001,1,
^C H ROBINSON W-Ast/22602/56001,2966940,1613,2339,1076,22602,56001,2,
^C H ROBINSON W-Ast/22602/56001,2966871,1613,2339,1076,22602,56001,3,
^C H ROBINSON W-Ast/22602/56001,2966855,1613,2339,1076,22602,56001,4,
^C H ROBINSON W-Ast/22801/33309,2966941,1500,1941,998,22801,33309,1,
^C H ROBINSON W-Ast/22827/33901,2966954,1850,1940,983,22827,33901,1,
^C H ROBINSON W-Ast/22841/32837,2966957,1730,1710,812,22841,32837,1,
^C H ROBINSON W-Ast/22841/32837,2966979,1730,1710,812,22841,32837,2,
^C H ROBINSON W-Ast/22841/98424,2966980,4075,5451,2793,22841,98424,1,
^C H ROBINSON W-Ast/22952/27537,2966981,750,522,214,22952,27537,1,
^C H ROBINSON W-Ast/22952/33442,2966984,1610,1910,970,22952,33442,1,
^C H ROBINSON W-Ast/22952/33442,2966983,1610,1910,970,22952,33442,2,
^C H ROBINSON W-Ast/23324/62640,2966986,1394,1798,957,23324,62640,1,
^C H ROBINSON W-Ast/24482/32254,2966989,1400,1409,657,24482,32254,1,
^C H ROBINSON W-Ast/24482/32254,2966987,1400,1409,657,24482,32254,2,
^C H ROBINSON W-Ast/27292/76503,2966993,1800,2179,1157,27292,76503,1,
^C H ROBINSON W-Ast/30120/32218,2966997,995,853,394,30120,32218,1,
^C H ROBINSON W-Ast/30122/32801,2967010,1100,956,455,30122,32801,1,
^C H ROBINSON W-Ast/30213/76065,2967011,1525,1601,801,30213,76065,1,
^C H ROBINSON W-Ast/30701/60185,2967012,1040,1324,675,30701,60185,1,
^C H ROBINSON W-Ast/31705/33069,2967013,1460,1137,488,31705,33069,1,
^C H ROBINSON W-Ast/31775/20794,2967022,2700,1935,794,31775,20794,1,
^C H ROBINSON W-Ast/33527/20774,2967027,2680,2085,934,33527,20774,1,
^C H ROBINSON W-Ast/33527/20774,2967023,2680,2085,934,33527,20774,2,
^C H ROBINSON W-Ast/33527/21921,2967030,3240,2399,1006,33527,21921,1,
^C H ROBINSON W-Ast/34982/55060,2967040,3250,3322,1601,34982,55060,1,
^C H ROBINSON W-Ast/35906/61068,2967043,1395,1501,729,35906,61068,1,
^C H ROBINSON W-Ast/37072/21144,2967054,2600,1866,756,37072,21144,1,
^C H ROBINSON W-Ast/37660/61102,2967055,1100,1339,672,37660,61102,1,
^C H ROBINSON W-Ast/46168/55379,2967056,1100,1239,609,46168,55379,1,
^C H ROBINSON W-Ast/50554/33401,2967057,3500,3454,1645,50554,33401,1,
^C H ROBINSON W-Ast/51334/97124,2967058,3300,3316,1671,51334,97124,1,
^C H ROBINSON W-Ast/52156/80019,2967066,2200,1936,881,52156,80019,1,
^C H ROBINSON W-Ast/52156/99354,2967067,3297,3367,1644,52156,99354,1,
^C H ROBINSON W-Ast/53075/8512,2967068,2120,2081,936,53075,8512,1,
^C H ROBINSON W-Ast/53095/54703,2967076,490,457,222,53095,54703,1,
^C H ROBINSON W-Ast/53142/97402,2967084,3900,4288,2211,53142,97402,1,
^C H ROBINSON W-Ast/53201/99354,2967086,3300,3604,1856,53201,99354,1,
^C H ROBINSON W-Ast/53929/46254,2967087,900,895,408,53929,46254,1,
^C H ROBINSON W-Ast/54476/47302,2967095,1000,1072,509,54476,47302,1,
^C H ROBINSON W-Ast/54601/19440,2967097,2005,2252,1039,54601,19440,1,
^C H ROBINSON W-Ast/54601/46219,2967099,955,1008,466,54601,46219,1,
^C H ROBINSON W-Ast/54601/99224,2967101,2855,3030,1493,54601,99224,1,
^C H ROBINSON W-Ast/54601/99224,2967100,2855,3030,1493,54601,99224,2,
^C H ROBINSON W-Ast/54603/46383,2967102,635,723,340,54603,46383,1,
^C H ROBINSON W-Ast/54603/98944,2967111,3400,3348,1676,54603,98944,1,
^C H ROBINSON W-Ast/54703/84101,2967114,2600,2718,1392,54703,84101,1,
^C H ROBINSON W-Ast/54703/98001,2967115,3395,3481,1755,54703,98001,1,
^C H ROBINSON W-Ast/54913/98371,2967116,3500,3923,1940,54913,98371,1,
^C H ROBINSON W-Ast/54949/46168,2967117,1000,916,410,54949,46168,1,
^C H ROBINSON W-Ast/54974/17050,2967118,1917,2041,824,54974,17050,1,
^C H ROBINSON W-Ast/54974/17050,2967141,1917,2041,824,54974,17050,2,
^C H ROBINSON W-Ast/54974/17050,2967142,1917,2041,824,54974,17050,3,
^C H ROBINSON W-Ast/55334/20109,2967143,2650,2837,1179,55334,20109,1,
^C H ROBINSON W-Ast/55405/47928,2967147,895,1084,565,55405,47928,1,
^C H ROBINSON W-Ast/55428/15071,2967148,2300,2168,881,55428,15071,1,
^C H ROBINSON W-Ast/55901/17517,2967149,2800,2531,1061,55901,17517,1,
^C H ROBINSON W-Ast/56303/60446,2967151,900,998,475,56303,60446,1,
^C H ROBINSON W-Ast/56303/60446,2967150,900,998,475,56303,60446,2,
^C H ROBINSON W-Ast/56303/7114,2967152,2700,2718,1257,56303,7114,1,
^C H ROBINSON W-Ast/56303/7114,2967169,2700,2718,1257,56303,7114,2,
^C H ROBINSON W-Ast/56308/97070,2967172,3500,3286,1614,56308,97070,1,
^C H ROBINSON W-Ast/56308/97070,2967171,3500,3286,1614,56308,97070,2,
^C H ROBINSON W-Ast/56308/97070,2967170,3500,3286,1614,56308,97070,3,
^C H ROBINSON W-Ast/56353/80239,2967174,2000,2052,980,56353,80239,1,
^C H ROBINSON W-Ast/56387/28144,2967202,2880,2723,1218,56387,28144,1,
^C H ROBINSON W-Ast/60450/97203,2967203,3200,3919,2074,60450,97203,1,
^C H ROBINSON W-Ast/72756/24153,2967204,2735,2248,977,72756,24153,1,
^C H ROBINSON W-Ast/75040/80223,2967205,1705,1646,797,75040,80223,1,
^C H ROBINSON W-Ast/75040/80223,2967225,1705,1646,797,75040,80223,2,
^C H ROBINSON W-Ast/75050/60609,2967231,2000,2003,944,75050,60609,1,
^C H ROBINSON W-Ast/75090/53066,2967253,1500,1802,945,75090,53066,1,
^C H ROBINSON W-Ast/75090/56001,2967258,1785,1786,854,75090,56001,1,
^C H ROBINSON W-Ast/75134/17057,2967289,2500,2714,1399,75134,17057,1,
^C H ROBINSON W-Ast/75150/80216,2967290,1765,1654,804,75150,80216,1,
^C H ROBINSON W-Ast/75182/19952,2967298,3000,2996,1412,75182,19952,1,
^C H ROBINSON W-Ast/75211/80019,2967334,1747,1599,796,75211,80019,1,
^C H ROBINSON W-Ast/75236/17554,2967381,2945,2918,1395,75236,17554,1,
^C H ROBINSON W-Ast/75247/97015,2967383,3500,4103,2056,75247,97015,1,
^C H ROBINSON W-Ast/76010/31903,2967455,2000,1691,759,76010,31903,1,
^C H ROBINSON W-Ast/76051/22842,2967471,2700,2525,1243,76051,22842,1,
^C H ROBINSON W-Ast/76106/17866,2967508,3045,2955,1473,76106,17866,1,
^C H ROBINSON W-Ast/76119/80022,2967509,1770,1598,772,76119,80022,1,
^C H ROBINSON W-Ast/76140/84015,2967528,2615,2581,1295,76140,84015,1,
^C H ROBINSON W-Ast/76140/84015,2967529,2615,2581,1295,76140,84015,2,
^C H ROBINSON W-Ast/76262/33619,2967530,1955,2208,1147,76262,33619,1,
^C H ROBINSON W-Ast/76262/60164,2967531,1800,1944,927,76262,60164,1,
^C H ROBINSON W-Ast/77001/80011,2967532,2495,2279,1108,77001,80011,1,
^C H ROBINSON W-Ast/77523/60120,2967546,1845,2176,1125,77523,60120,1,
^C H ROBINSON W-Ast/77523/60120,2967559,1845,2176,1125,77523,60120,2,
^C H ROBINSON W-Ast/77530/79536,2967617,900,912,445,77530,79536,1,
^C H ROBINSON W-Ast/77530/80229,2967618,2075,2098,1046,77530,80229,1,
^C H ROBINSON W-Ast/78045/60803,2967695,3000,2817,1383,78045,60803,1,
^C H ROBINSON W-Ast/78045/97015,2967711,4450,4655,2266,78045,97015,1,
^C H ROBINSON W-Ast/78224/55445,2967730,2600,2585,1225,78224,55445,1,
^C H ROBINSON W-Ast/78599/29607,2967763,3729,3411,1561,78599,29607,1,
^C H ROBINSON W-Ast/80401/95403,2967806,1231,2225,1293,80401,95403,1,
^C H ROBINSON W-Ast/8057/53563,2967807,1190,1872,891,8057,53563,1,
^C H ROBINSON W-Ast/80720/33566,2967852,3655,3719,1799,80720,33566,1,
^C H ROBINSON W-Ast/83318/84104,2967853,927,528,183,83318,84104,1,
^C H ROBINSON W-Ast/95652/92590,2967854,985,1003,480,95652,92590,1,
^C H ROBINSON W-Ast/97308/18640,2967855,5500,5954,2847,97308,18640,1,
^C H ROBINSON W-Ast/97308/8831,2967862,5295,5926,2947,97308,8831,1,
^C H ROBINSON W-Ast/98801/22842,2967878,5400,5769,2644,98801,22842,1,
^C H ROBINSON W-Ast/98801/22842,2967929,5400,5769,2644,98801,22842,2,
^CIRCLE LOGISTI-Ast/54601/60440,2967961,700,631,279,54601,60440,1,
^COYOTE LOGISTI-Ast/14020/53066,2967965,1100,1572,710,14020,53066,1,
^COYOTE LOGISTI-Ast/14020/53066,2967985,1100,1572,710,14020,53066,2,
^COYOTE LOGISTI-Ast/14048/19507,2968032,725,618,287,14048,19507,1,
^COYOTE LOGISTI-Ast/14048/19507,2968014,725,618,287,14048,19507,2,
^COYOTE LOGISTI-Ast/14224/20774,2968057,1180,939,395,14224,20774,1,
^COYOTE LOGISTI-Ast/14224/20774,2968043,1180,939,395,14224,20774,2,
^COYOTE LOGISTI-Ast/14224/60160,2968077,900,1180,551,14224,60160,1,
^COYOTE LOGISTI-Ast/14606/8060,2968092,1135,919,352,14606,8060,1,
^COYOTE LOGISTI-Ast/17057/32824,2968094,1700,1957,964,17057,32824,1,
^COYOTE LOGISTI-Ast/18020/62353,2968122,1400,1825,913,18020,62353,1,
^COYOTE LOGISTI-Ast/18091/53177,2968123,1400,1908,926,18091,53177,1,
^COYOTE LOGISTI-Ast/19512/16684,2968133,700,473,191,19512,16684,1,
^COYOTE LOGISTI-Ast/23836/19320,2968135,800,646,244,23836,19320,1,
^COYOTE LOGISTI-Ast/27524/12549,2968137,1650,1364,575,27524,12549,1,
^COYOTE LOGISTI-Ast/27962/46140,2968155,1300,1447,727,27962,46140,1,
^COYOTE LOGISTI-Ast/29172/32128,2968168,1055,876,385,29172,32128,1,
^COYOTE LOGISTI-Ast/47803/54115,2968179,800,836,393,47803,54115,1,
^COYOTE LOGISTI-Ast/47909/76177,2968201,1600,1810,936,47909,76177,1,
^COYOTE LOGISTI-Ast/49057/98390,2968204,3850,4454,2189,49057,98390,1,
^COYOTE LOGISTI-Ast/50115/60628,2968213,1150,874,376,50115,60628,1,
^COYOTE LOGISTI-Ast/50501/60601,2968217,1325,937,364,50501,60601,1,
^COYOTE LOGISTI-Ast/53094/99301,2968230,3250,3512,1808,53094,99301,1,
^COYOTE LOGISTI-Ast/54482/76106,2968231,2300,2377,1121,54482,76106,1,
^COYOTE LOGISTI-Ast/54494/76106,2968232,2300,2303,1083,54494,76106,1,
^COYOTE LOGISTI-Ast/54494/76106,2968234,2300,2303,1083,54494,76106,2,
^COYOTE LOGISTI-Ast/54914/18051,2968235,2400,2240,925,54914,18051,1,
^COYOTE LOGISTI-Ast/54914/18051,2968248,2400,2240,925,54914,18051,2,
^COYOTE LOGISTI-Ast/54914/18051,2968236,2400,2240,925,54914,18051,3,
^COYOTE LOGISTI-Ast/56367/37601,2968250,2450,2406,1094,56367,37601,1,
^COYOTE LOGISTI-Ast/60410/17603,2968254,1800,1627,713,60410,17603,1,
^COYOTE LOGISTI-Ast/60410/18202,2968256,2100,1681,693,60410,18202,1,
^COYOTE LOGISTI-Ast/60410/75241,2968262,1788,1782,885,60410,75241,1,
^COYOTE LOGISTI-Ast/60548/80537,2968265,2000,1980,951,60548,80537,1,
^COYOTE LOGISTI-Ast/60548/80537,2968263,2000,1980,951,60548,80537,2,
^COYOTE LOGISTI-Ast/60548/80537,2968264,2000,1980,951,60548,80537,3,
^COYOTE LOGISTI-Ast/60563/8085,2968267,1950,1780,783,60563,8085,1,
^COYOTE LOGISTI-Ast/60563/8085,2968266,1950,1780,783,60563,8085,2,
^COYOTE LOGISTI-Ast/75006/55021,2968273,1800,1831,877,75006,55021,1,
^COYOTE LOGISTI-Ast/75134/17345,2968276,3000,2939,1405,75134,17345,1,
^COYOTE LOGISTI-Ast/75134/23005,2968277,2750,2607,1283,75134,23005,1,
^COYOTE LOGISTI-Ast/75134/23005,2968281,2750,2607,1283,75134,23005,2,
^COYOTE LOGISTI-Ast/75134/53177,2968283,1900,2070,996,75134,53177,1,
^COYOTE LOGISTI-Ast/75201/98390,2968284,4000,4473,2209,75201,98390,1,
^COYOTE LOGISTI-Ast/75236/46933,2968286,1800,1972,979,75236,46933,1,
^COYOTE LOGISTI-Ast/76010/61081,2968287,1700,1913,938,76010,61081,1,
^COYOTE LOGISTI-Ast/76106/32703,2968288,2700,2401,1108,76106,32703,1,
^COYOTE LOGISTI-Ast/76106/53144,2968289,1700,2065,1006,76106,53144,1,
^COYOTE LOGISTI-Ast/76207/60436,2968290,1700,1832,885,76207,60436,1,
^COYOTE LOGISTI-Ast/76550/98390,2968297,4000,4290,2096,76550,98390,1,
^COYOTE LOGISTI-Ast/76550/98390,2968295,4000,4290,2096,76550,98390,2,
^COYOTE LOGISTI-Ast/76550/98390,2968296,4000,4290,2096,76550,98390,3,
^COYOTE LOGISTI-Ast/78040/75134,2968298,1100,914,424,78040,75134,1,
^COYOTE LOGISTI-Ast/8062/60632,2968299,1100,1664,760,8062,60632,1,
^COYOTE LOGISTI-Ast/83676/90620,2968300,1600,1875,931,83676,90620,1,
^COYOTE LOGISTI-Ast/85701/84737,2968303,1350,1158,546,85701,84737,1,
^COYOTE LOGISTI-Ast/89115/98642,2968312,2650,2342,1062,89115,98642,1,
^COYOTE LOGISTI-Ast/94503/97471,2968313,1350,984,429,94503,97471,1,
^COYOTE LOGISTI-Ast/95492/91708,2968314,603,862,476,95492,91708,1,
^COYOTE LOGISTI-Ast/95691/91708,2968315,825,834,418,95691,91708,1,
^COYOTE LOGISTI-Ast/95691/92518,2968316,900,885,441,95691,92518,1,
^DIRECT CONNECT-Ast/60436/84104,2968321,2300,2733,1367,60436,84104,1,
