KEY,trip_id,trip_revenue,trip_cost,trip_distance,trip_orgn_zip,trip_dst_zip,MARGIN_RANK,must_take_flag,deadhead_cost,tour_id,tour_position,prior_two_trips,next_two_trips,prior_zip,next_zip,accepted
SYRACUSE BANAN-Log/19801/13208,2981961,1465,849,268,19801,13208,3,False,,,,,,,,0
TABLE TALK PIE-Ast/14590/1603,2982022,1800,998,311,14590,01603,1,False,,,,,,,,0
TABLE TALK PIE-Ast/14590/1603,2982021,1800,998,311,14590,01603,2,False,,,,,,,,0
TABLE TALK PIE-Ast/14590/1603,2982091,1800,998,311,14590,01603,3,False,,,,,,,,0
TENDERGRASS FA-Ast/17026/30534,2982092,1996,1642,725,17026,30534,1,False,0.0,0.0,1848.0,[2969868 2971219],[2967012 2977331],17036,30701,1
TENDERGRASS FA-Ast/17026/54208,2982094,1773,1988,877,17026,54208,1,False,0.0,0.0,539.0,[2980914 2981826],[2980736 2980662],17013,54302,1
TENDERGRASS FA-Ast/31092/54208,2982096,2539,2375,1052,31092,54208,1,False,171.24099731445312,0.0,290.0,[2974994 2968364],[2980740 2980601],30019,54302,1
THATCHER CO OF-Ast/14625/32720,2982098,3319,2607,1181,14625,32720,1,False,0.0,0.0,1664.0,[2970950 2984410],[2970496 2966270],14624,32784,1
THATCHER CO OF-Ast/14625/32720,2982097,3319,2607,1181,14625,32720,2,False,0.0,0.0,1413.0,[2972907 2972710],[2970482 2982195],14624,32784,1
THERMO FISHER-Ast/14072/17225,2982099,13640,11925,5248,14072,17225,1,False,0.0,0.0,1642.0,[2970877 2982103],[2974103 2980984],14072,19801,1
THERMO FISHER-Ast/17225/21701,2982101,13543,11640,5264,17225,21701,1,False,0.0,0.0,1812.0,[2978535 2975022],[2974227 2981244],17225,19801,1
THERMO FISHER-Ast/93650/14072,2982102,6720,6124,2745,93650,14072,1,False,20.577699661254883,0.0,1298.0,[2969061 2969782],[2982984 2984761],93725,14098,1
THERMO FISHER-Ast/93650/14072,2982103,6720,6124,2745,93650,14072,2,False,148.5048065185547,0.0,1641.0,[2977429 2970877],[2982099 2974103],95377,14072,1
TILLAMOOK COUN-Ast/83647/84404,2982108,1073,683,263,83647,84404,1,False,,,,,,,,0
TOTAL PACKAGE-Ast/84404/97914,2982184,895,863,354,84404,97914,1,False,0.0,0.0,1819.0,[2980269 2980284],[2971024 2977285],84404,83634,1
TOTAL PACKAGE-Ast/84404/97914,2982126,895,863,354,84404,97914,2,False,0.0,0.0,1444.0,[2969948 2982919],[2977000 2978420],84404,83607,1
TOTAL PACKAGE-Ast/84404/97914,2982128,895,863,354,84404,97914,3,False,55.5453987121582,1.0,25.0,[2967143 2971989],[2971105 2974529],84307,83634,1
TOTAL PACKAGE-Ast/84404/97914,2982129,895,863,354,84404,97914,4,False,0.0,0.0,1506.0,[2976557 2983050],[2981926 2977636],84401,83687,1
TOTAL PACKAGE-Ast/84404/97914,2982127,895,863,354,84404,97914,5,False,0.0,0.0,700.0,[2972619 2983039],[2971020 2977281],84401,83634,1
TOTAL PACKAGE-Ast/84404/97914,2982195,895,863,354,84404,97914,6,False,0.0,0.0,1415.0,[2982097 2970482],[2981927 2977988],84404,83687,1
TOTAL PACKAGE-Ast/84404/97914,2982185,895,863,354,84404,97914,7,False,55.5453987121582,0.0,471.0,[2971228 2972003],[2977067 2967529],84307,83607,1
TOTAL PACKAGE-Ast/84404/97914,2982133,895,863,354,84404,97914,8,False,0.0,0.0,1075.0,[2982687 2970584],[2968814 2972320],84404,83651,1
TOTAL PACKAGE-Ast/84404/97914,2982139,895,863,354,84404,97914,9,False,0.0,0.0,279.0,[2980223 2980286],[2977001 2977744],84404,83607,1
TOTAL PACKAGE-Ast/84404/97914,2982136,895,863,354,84404,97914,10,False,55.5453987121582,0.0,330.0,[2972103 2971988],[2977068 2982976],84307,83607,1
TOTAL PACKAGE-Ast/84404/97914,2982190,895,863,354,84404,97914,11,False,0.0,0.0,1835.0,[2978306 2970598],[2971126 2977867],84404,83634,1
TOTAL PACKAGE-Ast/84404/97914,2982194,895,863,354,84404,97914,12,False,0.0,0.0,175.0,[2980251 2980285],[2971045 2969698],84404,83634,1
TRAIL TRANSPOR-Ast/14606/18031,2982201,1300,818,272,14606,18031,1,False,0.0,8.0,0.0,[2982201 2983523],[2983523 2982201],14624,12095,1
TRAIL TRANSPOR-Ast/14606/18031,2982200,1300,818,272,14606,18031,2,False,0.0,0.0,1538.0,[2974974 2984178],[2983224 2972894],14624,12095,1
TRAIL TRANSPOR-Ast/14606/18031,2982202,1300,818,272,14606,18031,3,False,0.0,0.0,43.0,[2983905 2984413],[2983189 2972887],14624,12095,1
