KEY,AggLoadID,AggTotalRev,AggLdCost,AggLdMiles,AggOrgZip,AggDstZip,MARGIN_RANK,MustTakeFlag
^C H ROBINSON W-Ast/75090/53066,224,1500,1802,945,75090,53066,1,
^C H ROBINSON W-Ast/75090/56001,225,1785,1786,854,75090,56001,1,
^C H ROBINSON W-Ast/75134/17057,226,2500,2714,1399,75134,17057,1,
^C H ROBINSON W-Ast/75150/80216,227,1765,1654,804,75150,80216,1,
^C H ROBINSON W-Ast/75182/19952,228,3000,2996,1412,75182,19952,1,
^C H ROBINSON W-Ast/75211/80019,229,1747,1599,796,75211,80019,1,
^C H ROBINSON W-Ast/75236/17554,230,2945,2918,1395,75236,17554,1,
^C H ROBINSON W-Ast/75247/97015,231,3500,4103,2056,75247,97015,1,
^C H ROBINSON W-Ast/76010/31903,232,2000,1691,759,76010,31903,1,
^C H ROBINSON W-Ast/76051/22842,233,2700,2525,1243,76051,22842,1,
^C H ROBINSON W-Ast/76106/17866,234,3045,2955,1473,76106,17866,1,
^C H ROBINSON W-Ast/76119/80022,235,1770,1598,772,76119,80022,1,
^C H ROBINSON W-Ast/76140/84015,236,2615,2581,1295,76140,84015,1,
^C H ROBINSON W-Ast/76140/84015,237,2615,2581,1295,76140,84015,2,
^C H ROBINSON W-Ast/76262/33619,238,1955,2208,1147,76262,33619,1,
^C H ROBINSON W-Ast/76262/60164,239,1800,1944,927,76262,60164,1,
^C H ROBINSON W-Ast/77001/80011,240,2495,2279,1108,77001,80011,1,
^C H ROBINSON W-Ast/77523/60120,241,1845,2176,1125,77523,60120,1,
^C H ROBINSON W-Ast/77523/60120,242,1845,2176,1125,77523,60120,2,
^C H ROBINSON W-Ast/77530/79536,243,900,912,445,77530,79536,1,
^C H ROBINSON W-Ast/77530/80229,244,2075,2098,1046,77530,80229,1,
^C H ROBINSON W-Ast/78045/60803,245,3000,2817,1383,78045,60803,1,
^C H ROBINSON W-Ast/78045/97015,246,4450,4655,2266,78045,97015,1,
^C H ROBINSON W-Ast/78224/55445,247,2600,2585,1225,78224,55445,1,
^C H ROBINSON W-Ast/78599/29607,248,3729,3411,1561,78599,29607,1,
^C H ROBINSON W-Ast/80401/95403,249,1231,2225,1293,80401,95403,1,
^C H ROBINSON W-Ast/8057/53563,250,1190,1872,891,8057,53563,1,
^C H ROBINSON W-Ast/80720/33566,251,3655,3719,1799,80720,33566,1,
^C H ROBINSON W-Ast/83318/84104,252,927,528,183,83318,84104,1,
^C H ROBINSON W-Ast/95652/92590,253,985,1003,480,95652,92590,1,
^C H ROBINSON W-Ast/97308/18640,254,5500,5954,2847,97308,18640,1,
^C H ROBINSON W-Ast/97308/8831,255,5295,5926,2947,97308,8831,1,
^C H ROBINSON W-Ast/98801/22842,256,5400,5769,2644,98801,22842,1,
^C H ROBINSON W-Ast/98801/22842,257,5400,5769,2644,98801,22842,2,
^CIRCLE LOGISTI-Ast/54601/60440,258,700,631,279,54601,60440,1,
^COYOTE LOGISTI-Ast/14020/53066,259,1100,1572,710,14020,53066,1,
^COYOTE LOGISTI-Ast/14020/53066,260,1100,1572,710,14020,53066,2,
